rep,id_var,initT_simulated,aS_simulated,dS_simulated,lBt0_simulated,lk_simulated,lae_simulated,lw_simulated,dE_simulated,eta_initT_simulated,eta_aS_simulated,eta_dS_simulated,eta_lBt0_simulated,eta_lk_simulated,eta_lae_simulated,eta_lw_simulated,eta_dE_simulated,data,split,color,filter
5,25,-15.1493,-4.21007,2.61384,0.01731,-4.43293,-0.0404456,-2.99573,0,-4.73842,0.00194076,4.6,0,-0.105361,0,-2.7444,1.21893,africa,All,#4682B4,0
6,25,-17.1312,-6.19194,2.57586,-0.0206665,-4.44887,-0.0563915,-2.99573,0,-4.74708,-0.00672314,4.6,0,-0.105361,0,-2.92427,1.03906,africa,All,#4682B4,0
7,25,-13.1394,-2.2001,2.58291,-0.0136163,-4.44377,-0.0512821,-2.99573,0,-4.73429,0.00606821,4.6,0,-0.105361,0,-3.14693,0.816397,africa,All,#4682B4,0
8,25,-13.9408,-3.00153,2.60377,0.00723998,-4.39002,0.00246574,-2.99573,0,-4.73621,0.004152,4.6,0,-0.105361,0,-3.19326,0.770064,africa,All,#4682B4,0
9,25,-12.8603,-1.92102,2.59543,-0.00110263,-4.3398,0.0526786,-2.99573,0,-4.73636,0.00399694,4.6,0,-0.105361,0,-3.66026,0.303064,africa,All,#4682B4,0
10,25,-10.6837,0.255613,2.6107,0.0141706,-4.42357,-0.0310884,-2.99573,0,-4.73691,0.00345523,4.6,0,-0.105361,0,-3.28193,0.681393,africa,All,#4682B4,0
1,26,-11.9639,-1.02462,2.6002,0.00367182,-4.43495,-0.0424713,-2.99573,0,-4.73322,0.00713975,4.6,0,-0.105361,0,-3.1999,0.763423,africa,All,#4682B4,0
2,26,-11.9177,-0.978421,2.61872,0.0221932,-4.41777,-0.0252869,-2.99573,0,-4.73583,0.00453032,4.6,0,-0.105361,0,-3.76833,0.194998,africa,All,#4682B4,0
3,26,-15.6055,-4.66619,2.6096,0.0130663,-4.41909,-0.02661,-2.99573,0,-4.74973,-0.00937128,4.6,0,-0.105361,0,-3.4707,0.492623,africa,All,#4682B4,0
4,26,-15.3306,-4.39129,2.60834,0.0118089,-4.3854,0.00708224,-2.99573,0,-4.74652,-0.00615919,4.6,0,-0.105361,0,-3.86228,0.101049,africa,All,#4682B4,0
5,26,-13.8078,-2.86851,2.58638,-0.0101496,-4.35836,0.03412,-2.99573,0,-4.73971,0.000649483,4.6,0,-0.105361,0,-4.31675,-0.353425,africa,All,#4682B4,0
6,26,-16.0321,-5.09282,2.59407,-0.00246097,-4.42164,-0.0291562,-2.99573,0,-4.74919,-0.00882544,4.6,0,-0.105361,0,-3.18773,0.775594,africa,All,#4682B4,0
7,26,-14.0997,-3.16047,2.60203,0.00550399,-4.40657,-0.0140881,-2.99573,0,-4.7268,0.0135606,4.6,0,-0.105361,0,-3.3747,0.58863,africa,All,#4682B4,0
8,26,-13.9076,-2.96835,2.59936,0.00283209,-4.45296,-0.0604771,-2.99573,0,-4.73453,0.00583399,4.6,0,-0.105361,0,-3.43592,0.527411,africa,All,#4682B4,0
9,26,-14.9821,-4.04282,2.6029,0.00636614,-4.3628,0.0296869,-2.99573,0,-4.73127,0.00909133,4.6,0,-0.105361,0,-3.64436,0.318967,africa,All,#4682B4,0
10,26,-13.6617,-2.72247,2.60681,0.0102828,-4.40421,-0.011729,-2.99573,0,-4.73808,0.00228004,4.6,0,-0.105361,0,-4.20935,-0.246024,africa,All,#4682B4,0
1,27,-11.7932,-0.853962,2.58892,-0.00761321,-4.38757,0.0049108,-2.99573,0,-4.74883,-0.00847084,4.6,0,-0.105361,0,-4.07108,-0.107752,africa,All,#4682B4,0
2,27,-10.299,0.640257,2.58392,-0.0126084,-4.41444,-0.0219577,-2.99573,0,-4.7381,0.00226428,4.6,0,-0.105361,0,-4.30646,-0.343137,africa,All,#4682B4,0
3,27,-12.8565,-1.9172,2.61915,0.0226211,-4.36944,0.0230455,-2.99573,0,-4.73862,0.00174407,4.6,0,-0.105361,0,-5.20437,-1.24104,africa,All,#4682B4,0
4,27,-11.8812,-0.941931,2.62075,0.0242164,-4.35451,0.0379707,-2.99573,0,-4.73921,0.00114926,4.6,0,-0.105361,0,-4.59724,-0.633913,africa,All,#4682B4,0
5,27,-12.327,-1.38772,2.57238,-0.0241499,-4.37465,0.0178349,-2.99573,0,-4.74524,-0.00488123,4.6,0,-0.105361,0,-5.17536,-1.21204,africa,All,#4682B4,0
6,27,-11.5891,-0.649869,2.60773,0.0112037,-4.41769,-0.0252112,-2.99573,0,-4.74231,-0.00194507,4.6,0,-0.105361,0,-4.31922,-0.355891,africa,All,#4682B4,0
7,27,-13.3323,-2.393,2.58692,-0.00960735,-4.37436,0.0181216,-2.99573,0,-4.74244,-0.00208332,4.6,0,-0.105361,0,-5.07718,-1.11386,africa,All,#4682B4,0
8,27,-12.1312,-1.19197,2.55725,-0.0392781,-4.42396,-0.0314721,-2.99573,0,-4.73749,0.00287542,4.6,0,-0.105361,0,-3.67211,0.291214,africa,All,#4682B4,0
9,27,-10.9051,0.0341584,2.59505,-0.00148287,-4.40107,-0.0085818,-2.99573,0,-4.74933,-0.00896777,4.6,0,-0.105361,0,-4.78783,-0.824505,africa,All,#4682B4,0
10,27,-11.8965,-0.957284,2.59518,-0.00134807,-4.37956,0.0129197,-2.99573,0,-4.7401,0.000262817,4.6,0,-0.105361,0,-4.77301,-0.809681,africa,All,#4682B4,0
1,28,-8.72469,2.21458,2.62672,0.0301946,-4.41401,-0.0215262,-2.99573,0,-4.74045,-8.45003e-05,4.6,0,-0.105361,0,-4.33749,-0.374161,africa,All,#4682B4,0
2,28,-8.0665,2.87276,2.63427,0.0377406,-4.38293,0.00955697,-2.99573,0,-4.73198,0.00838461,4.6,0,-0.105361,0,-5.26208,-1.29875,africa,All,#4682B4,0
3,28,-10.0476,0.891668,2.62732,0.0307871,-4.35824,0.0342417,-2.99573,0,-4.73863,0.00173135,4.6,0,-0.105361,0,-4.18873,-0.225399,africa,All,#4682B4,0
4,28,-11.1374,-0.198106,2.59723,0.000697877,-4.40186,-0.00937328,-2.99573,0,-4.74842,-0.00806201,4.6,0,-0.105361,0,-4.66997,-0.706642,africa,All,#4682B4,0
5,28,-9.7126,1.22667,2.61147,0.0149374,-4.39561,-0.00312925,-2.99573,0,-4.75378,-0.0134183,4.6,0,-0.105361,0,-4.09212,-0.128789,africa,All,#4682B4,0
6,28,-7.83716,3.10211,2.6219,0.025372,-4.40026,-0.00777548,-2.99573,0,-4.73186,0.00850255,4.6,0,-0.105361,0,-4.29532,-0.331997,africa,All,#4682B4,0
7,28,-10.8616,0.0776225,2.58748,-0.00904784,-4.41559,-0.0231061,-2.99573,0,-4.74838,-0.00802367,4.6,0,-0.105361,0,-4.29384,-0.330514,africa,All,#4682B4,0
8,28,-11.2235,-0.28422,2.58134,-0.0151865,-4.38149,0.0109962,-2.99573,0,-4.74846,-0.00809741,4.6,0,-0.105361,0,-4.33751,-0.37418,africa,All,#4682B4,0
9,28,-9.2427,1.69657,2.60137,0.00483634,-4.37909,0.0133976,-2.99573,0,-4.74573,-0.00537419,4.6,0,-0.105361,0,-4.51614,-0.552815,africa,All,#4682B4,0
10,28,-9.47894,1.46033,2.59986,0.00333103,-4.39837,-0.00588357,-2.99573,0,-4.72937,0.0109954,4.6,0,-0.105361,0,-3.76904,0.194292,africa,All,#4682B4,0
1,29,-14.7172,-3.77793,2.61297,0.0164426,-4.38137,0.0111101,-2.99573,0,-4.74063,-0.00026533,4.6,0,-0.105361,0,-3.64514,0.318188,africa,All,#4682B4,0
2,29,-16.6618,-5.72254,2.59844,0.00190851,-4.43658,-0.0440972,-2.99573,0,-4.75187,-0.0115115,4.6,0,-0.105361,0,-3.85231,0.111016,africa,All,#4682B4,0
3,29,-15.5474,-4.6081,2.60738,0.010846,-4.36906,0.0234248,-2.99573,0,-4.74081,-0.000447398,4.6,0,-0.105361,0,-3.83431,0.12902,africa,All,#4682B4,0
4,29,-17.8225,-6.88325,2.60122,0.00469219,-4.35724,0.0352459,-2.99573,0,-4.73901,0.00134599,4.6,0,-0.105361,0,-3.89944,0.0638881,africa,All,#4682B4,0
5,29,-16.7588,-5.81952,2.57188,-0.0246484,-4.40137,-0.00888477,-2.99573,0,-4.73671,0.00365549,4.6,0,-0.105361,0,-3.11962,0.843705,africa,All,#4682B4,0
6,29,-13.5704,-2.63113,2.6097,0.0131695,-4.39924,-0.00676094,-2.99573,0,-4.74176,-0.00139484,4.6,0,-0.105361,0,-3.81036,0.15297,africa,All,#4682B4,0
7,29,-13.9225,-2.98326,2.57839,-0.018139,-4.42102,-0.0285389,-2.99573,0,-4.73171,0.00864831,4.6,0,-0.105361,0,-4.16123,-0.197902,africa,All,#4682B4,0
8,29,-16.1927,-5.25346,2.60466,0.00812913,-4.37949,0.0129898,-2.99573,0,-4.72972,0.0106357,4.6,0,-0.105361,0,-3.94692,0.0164041,africa,All,#4682B4,0
9,29,-16.6806,-5.74136,2.60547,0.00893634,-4.42693,-0.0344463,-2.99573,0,-4.7541,-0.0137358,4.6,0,-0.105361,0,-3.50279,0.46054,africa,All,#4682B4,0
10,29,-14.3893,-3.45007,2.60532,0.00878981,-4.43318,-0.0406983,-2.99573,0,-4.73628,0.00408039,4.6,0,-0.105361,0,-4.168,-0.204674,africa,All,#4682B4,0
1,30,-6.83655,4.10272,2.61713,0.020605,-4.38673,0.00575818,-2.99573,0,-4.73964,0.000717481,4.6,0,-0.105361,0,-3.29331,0.670016,africa,All,#4682B4,0
2,30,-12.1914,-1.25212,2.58883,-0.00769925,-4.36566,0.026824,-2.99573,0,-4.74245,-0.0020854,4.6,0,-0.105361,0,-3.68759,0.275736,africa,All,#4682B4,0
3,30,-7.68161,3.25766,2.60541,0.00887593,-4.42986,-0.0373747,-2.99573,0,-4.73372,0.00663761,4.6,0,-0.105361,0,-3.22854,0.734791,africa,All,#4682B4,0
4,30,-8.8269,2.11237,2.60093,0.00440528,-4.36717,0.0253091,-2.99573,0,-4.73417,0.00619515,4.6,0,-0.105361,0,-4.44952,-0.486198,africa,All,#4682B4,0
5,30,-12.0912,-1.15195,2.55989,-0.0366389,-4.38192,0.0105616,-2.99573,0,-4.75152,-0.0111618,4.6,0,-0.105361,0,-4.2023,-0.238975,africa,All,#4682B4,0
6,30,-8.82258,2.11668,2.6176,0.0210703,-4.40323,-0.0107495,-2.99573,0,-4.75125,-0.0108908,4.6,0,-0.105361,0,-3.51108,0.452246,africa,All,#4682B4,0
7,30,-10.0473,0.89196,2.57921,-0.0173224,-4.34295,0.0495382,-2.99573,0,-4.72846,0.0119,4.6,0,-0.105361,0,-4.90156,-0.938229,africa,All,#4682B4,0
8,30,-8.95471,1.98456,2.62168,0.0251533,-4.40456,-0.0120766,-2.99573,0,-4.75243,-0.0120704,4.6,0,-0.105361,0,-3.87504,0.0882843,africa,All,#4682B4,0
9,30,-11.2999,-0.360626,2.59889,0.0023646,-4.351,0.0414816,-2.99573,0,-4.73969,0.000671531,4.6,0,-0.105361,0,-4.88827,-0.924943,africa,All,#4682B4,0
10,30,-10.7099,0.229355,2.59291,-0.00361432,-4.41544,-0.0229556,-2.99573,0,-4.74818,-0.0078197,4.6,0,-0.105361,0,-3.96499,-0.00166011,africa,All,#4682B4,0
1,31,-11.4509,-0.51167,2.56504,-0.0314908,-4.39984,-0.0073534,-2.99573,0,-4.74828,-0.00792033,4.6,0,-0.105361,0,-3.88647,0.0768603,africa,All,#4682B4,0
2,31,-10.1614,0.777896,2.59579,-0.000738356,-4.36264,0.0298391,-2.99573,0,-4.73495,0.00541339,4.6,0,-0.105361,0,-3.76459,0.198741,africa,All,#4682B4,0
3,31,-9.8358,1.10347,2.59882,0.00228838,-4.42782,-0.0353343,-2.99573,0,-4.7298,0.0105613,4.6,0,-0.105361,0,-4.21869,-0.255362,africa,All,#4682B4,0
4,31,-8.72092,2.21835,2.59057,-0.00595733,-4.41774,-0.025257,-2.99573,0,-4.7339,0.00646066,4.6,0,-0.105361,0,-3.8739,0.0894224,africa,All,#4682B4,0
5,31,-10.2201,0.719201,2.60692,0.0103941,-4.37956,0.0129265,-2.99573,0,-4.74062,-0.000262962,4.6,0,-0.105361,0,-3.77486,0.188468,africa,All,#4682B4,0
6,31,-12.7881,-1.84881,2.57042,-0.0261122,-4.38932,0.00316798,-2.99573,0,-4.74221,-0.00185307,4.6,0,-0.105361,0,-4.64769,-0.684361,africa,All,#4682B4,0
7,31,-10.1886,0.750671,2.60311,0.00658207,-4.399,-0.006518,-2.99573,0,-4.7434,-0.00304039,4.6,0,-0.105361,0,-4.33317,-0.369847,africa,All,#4682B4,0
8,31,-12.0738,-1.13455,2.595,-0.00153007,-4.38093,0.011553,-2.99573,0,-4.7278,0.0125583,4.6,0,-0.105361,0,-3.58437,0.378958,africa,All,#4682B4,0
9,31,-9.95397,0.985297,2.60946,0.0129306,-4.38396,0.00852255,-2.99573,0,-4.72814,0.0122193,4.6,0,-0.105361,0,-3.43312,0.530203,africa,All,#4682B4,0
10,31,-13.378,-2.43876,2.57715,-0.0193744,-4.36746,0.025025,-2.99573,0,-4.74966,-0.00930196,4.6,0,-0.105361,0,-4.16325,-0.199923,africa,All,#4682B4,0
1,32,-22.6648,-11.7255,2.59137,-0.00515878,-4.40508,-0.0125968,-2.99573,0,-4.73774,0.00261921,4.6,0,-0.105361,0,-4.42916,-0.46583,africa,All,#4682B4,0
2,32,-17.7887,-6.84942,2.60654,0.0100084,-4.45409,-0.0616086,-2.99573,0,-4.74891,-0.00854596,4.6,0,-0.105361,0,-3.29861,0.664718,africa,All,#4682B4,0
3,32,-19.891,-8.95176,2.61417,0.0176362,-4.44324,-0.0507611,-2.99573,0,-4.75207,-0.0117122,4.6,0,-0.105361,0,-3.73936,0.22397,africa,All,#4682B4,0
4,32,-15.8159,-4.87668,2.61899,0.0224647,-4.45657,-0.0640818,-2.99573,0,-4.74074,-0.000375906,4.6,0,-0.105361,0,-4.52161,-0.558282,africa,All,#4682B4,0
5,32,-16.877,-5.93775,2.61111,0.0145801,-4.41051,-0.018023,-2.99573,0,-4.73191,0.00845334,4.6,0,-0.105361,0,-4.30424,-0.340918,africa,All,#4682B4,0
6,32,-20.9911,-10.0518,2.61593,0.0194018,-4.41114,-0.0186607,-2.99573,0,-4.72176,0.018603,4.6,0,-0.105361,0,-4.86291,-0.899582,africa,All,#4682B4,0
7,32,-16.6751,-5.73588,2.6099,0.0133758,-4.36325,0.0292319,-2.99573,0,-4.74301,-0.0026467,4.6,0,-0.105361,0,-4.54545,-0.582126,africa,All,#4682B4,0
8,32,-22.5295,-11.5902,2.58443,-0.0120967,-4.40039,-0.00791072,-2.99573,0,-4.73613,0.00423043,4.6,0,-0.105361,0,-4.56503,-0.601699,africa,All,#4682B4,0
9,32,-18.2858,-7.34656,2.60413,0.00760075,-4.3813,0.0111879,-2.99573,0,-4.72212,0.0182447,4.6,0,-0.105361,0,-4.74106,-0.77773,africa,All,#4682B4,0
10,32,-21.5022,-10.563,2.60279,0.00625616,-4.44728,-0.0547932,-2.99573,0,-4.74933,-0.00896554,4.6,0,-0.105361,0,-4.54587,-0.582538,africa,All,#4682B4,0
1,33,-7.85066,3.0886,2.62163,0.0251056,-4.43155,-0.0390697,-2.99573,0,-4.73835,0.00201182,4.6,0,-0.105361,0,-4.77838,-0.81505,africa,All,#4682B4,0
2,33,-11.5167,-0.577466,2.61626,0.0197353,-4.39458,-0.00210001,-2.99573,0,-4.73194,0.00842171,4.6,0,-0.105361,0,-3.51566,0.447665,africa,All,#4682B4,0
3,33,-9.82627,1.113,2.59867,0.00214149,-4.40715,-0.0146696,-2.99573,0,-4.7441,-0.00374397,4.6,0,-0.105361,0,-3.83334,0.129989,africa,All,#4682B4,0
4,33,-7.30713,3.63213,2.61825,0.0217255,-4.44689,-0.0544058,-2.99573,0,-4.73775,0.00260862,4.6,0,-0.105361,0,-4.21614,-0.252812,africa,All,#4682B4,0
5,33,-10.5998,0.33949,2.62166,0.0251312,-4.39528,-0.0027997,-2.99573,0,-4.74318,-0.00282284,4.6,0,-0.105361,0,-3.67437,0.288959,africa,All,#4682B4,0
6,33,-10.7972,0.142098,2.57478,-0.0217495,-4.38117,0.0113085,-2.99573,0,-4.73698,0.00337625,4.6,0,-0.105361,0,-3.86915,0.0941807,africa,All,#4682B4,0
7,33,-12.3423,-1.40302,2.59617,-0.000358909,-4.3621,0.0303853,-2.99573,0,-4.75166,-0.0113003,4.6,0,-0.105361,0,-3.88844,0.074884,africa,All,#4682B4,0
8,33,-12.8124,-1.87318,2.58909,-0.00744081,-4.33652,0.0559675,-2.99573,0,-4.7424,-0.00203617,4.6,0,-0.105361,0,-3.54015,0.423172,africa,All,#4682B4,0
9,33,-13.1769,-2.23766,2.59155,-0.00497729,-4.35411,0.0383767,-2.99573,0,-4.74414,-0.0037769,4.6,0,-0.105361,0,-3.59103,0.372299,africa,All,#4682B4,0
10,33,-9.45567,1.48359,2.60325,0.00672059,-4.38793,0.00455172,-2.99573,0,-4.73551,0.00485304,4.6,0,-0.105361,0,-4.9226,-0.959271,africa,All,#4682B4,0
1,34,-10.6235,0.315787,2.59022,-0.00630803,-4.40461,-0.0121238,-2.99573,0,-4.74906,-0.0087025,4.6,0,-0.105361,0,-3.71093,0.252395,africa,All,#4682B4,0
2,34,-11.0537,-0.114386,2.60752,0.0109913,-4.41639,-0.0239056,-2.99573,0,-4.74556,-0.00520145,4.6,0,-0.105361,0,-3.51716,0.446171,africa,All,#4682B4,0
3,34,-13.038,-2.09878,2.60556,0.00902711,-4.39209,0.00039205,-2.99573,0,-4.74671,-0.00635169,4.6,0,-0.105361,0,-3.60024,0.363085,africa,All,#4682B4,0
4,34,-14.4593,-3.52004,2.58972,-0.00681294,-4.35937,0.0331178,-2.99573,0,-4.73054,0.00981854,4.6,0,-0.105361,0,-3.63293,0.330396,africa,All,#4682B4,0
5,34,-11.0323,-0.0930042,2.60348,0.00695431,-4.40503,-0.0125507,-2.99573,0,-4.74406,-0.00370164,4.6,0,-0.105361,0,-3.5265,0.436824,africa,All,#4682B4,0
6,34,-9.47147,1.4678,2.56834,-0.0281929,-4.38453,0.00795425,-2.99573,0,-4.72974,0.0106228,4.6,0,-0.105361,0,-3.15505,0.808276,africa,All,#4682B4,0
7,34,-11.9181,-0.978874,2.62512,0.0285942,-4.36115,0.0313308,-2.99573,0,-4.74261,-0.00224464,4.6,0,-0.105361,0,-3.44598,0.517345,africa,All,#4682B4,0
8,34,-11.2833,-0.344083,2.59577,-0.00075426,-4.40772,-0.0152356,-2.99573,0,-4.73288,0.00747889,4.6,0,-0.105361,0,-3.41221,0.551116,africa,All,#4682B4,0
9,34,-11.6772,-0.737971,2.57281,-0.0237203,-4.39917,-0.00668254,-2.99573,0,-4.73798,0.00237962,4.6,0,-0.105361,0,-3.67169,0.291632,africa,All,#4682B4,0
10,34,-11.5034,-0.564112,2.60443,0.00790544,-4.36072,0.0317621,-2.99573,0,-4.74113,-0.000767823,4.6,0,-0.105361,0,-3.61026,0.353072,africa,All,#4682B4,0
