id,time,y,ytype,initT,aS,dS,tau,lBt0,lp,dI,lk,f,dp,lw,dE,lI50,lod
944,22.664,3.4418,1,-3.5307,70,0.049,0.05,-4.815,4.6,0.9,-1.8857,0.9,0.001,0.67399,1,0.58663,15
944,27.098,4.2333,1,-3.5307,70,0.049,0.05,-4.815,4.6,0.9,-1.8857,0.9,0.001,0.67399,1,0.58663,15
944,28,3.8586,2,-3.5307,70,0.049,0.05,-4.815,4.6,0.9,-1.8857,0.9,0.001,0.67399,1,0.58663,15
944,35,3.7523,2,-3.5307,70,0.049,0.05,-4.815,4.6,0.9,-1.8857,0.9,0.001,0.67399,1,0.58663,15
944,42,3.6682,2,-3.5307,70,0.049,0.05,-4.815,4.6,0.9,-1.8857,0.9,0.001,0.67399,1,0.58663,15
944,42.176,3.7595,1,-3.5307,70,0.049,0.05,-4.815,4.6,0.9,-1.8857,0.9,0.001,0.67399,1,0.58663,15
944,48.828,3.9285,1,-3.5307,70,0.049,0.05,-4.815,4.6,0.9,-1.8857,0.9,0.001,0.67399,1,0.58663,15
944,49,3.5985,2,-3.5307,70,0.049,0.05,-4.815,4.6,0.9,-1.8857,0.9,0.001,0.67399,1,0.58663,15
944,56,3.539,2,-3.5307,70,0.049,0.05,-4.815,4.6,0.9,-1.8857,0.9,0.001,0.67399,1,0.58663,15
944,63,3.4872,2,-3.5307,70,0.049,0.05,-4.815,4.6,0.9,-1.8857,0.9,0.001,0.67399,1,0.58663,15
944,63.905,3.6829,1,-3.5307,70,0.049,0.05,-4.815,4.6,0.9,-1.8857,0.9,0.001,0.67399,1,0.58663,15
944,70,3.4413,2,-3.5307,70,0.049,0.05,-4.815,4.6,0.9,-1.8857,0.9,0.001,0.67399,1,0.58663,15
945,0,4.4122,2,-8.8397,70,0.05323,0.05,-4.7945,4.6,0.9,-1.8857,0.9,0.001,0.42732,1,-0.38161,15
945,1.8217,5.1885,1,-8.8397,70,0.05323,0.05,-4.7945,4.6,0.9,-1.8857,0.9,0.001,0.42732,1,-0.38161,15
945,7,6.4445,2,-8.8397,70,0.05323,0.05,-4.7945,4.6,0.9,-1.8857,0.9,0.001,0.42732,1,-0.38161,15
945,7.8083,6.3629,1,-8.8397,70,0.05323,0.05,-4.7945,4.6,0.9,-1.8857,0.9,0.001,0.42732,1,-0.38161,15
945,10.247,6.8837,1,-8.8397,70,0.05323,0.05,-4.7945,4.6,0.9,-1.8857,0.9,0.001,0.42732,1,-0.38161,15
945,14,6.4297,2,-8.8397,70,0.05323,0.05,-4.7945,4.6,0.9,-1.8857,0.9,0.001,0.42732,1,-0.38161,15
945,14.46,6.0957,1,-8.8397,70,0.05323,0.05,-4.7945,4.6,0.9,-1.8857,0.9,0.001,0.42732,1,-0.38161,15
945,21,4.6604,2,-8.8397,70,0.05323,0.05,-4.7945,4.6,0.9,-1.8857,0.9,0.001,0.42732,1,-0.38161,15
945,21.999,4.6365,1,-8.8397,70,0.05323,0.05,-4.7945,4.6,0.9,-1.8857,0.9,0.001,0.42732,1,-0.38161,15
945,23.994,3.6882,1,-8.8397,70,0.05323,0.05,-4.7945,4.6,0.9,-1.8857,0.9,0.001,0.42732,1,-0.38161,15
945,28,4.1569,2,-8.8397,70,0.05323,0.05,-4.7945,4.6,0.9,-1.8857,0.9,0.001,0.42732,1,-0.38161,15
945,34.859,3.3585,1,-8.8397,70,0.05323,0.05,-4.7945,4.6,0.9,-1.8857,0.9,0.001,0.42732,1,-0.38161,15
945,35,4.1666,2,-8.8397,70,0.05323,0.05,-4.7945,4.6,0.9,-1.8857,0.9,0.001,0.42732,1,-0.38161,15
945,42,4.1108,2,-8.8397,70,0.05323,0.05,-4.7945,4.6,0.9,-1.8857,0.9,0.001,0.42732,1,-0.38161,15
945,43.063,4.0048,1,-8.8397,70,0.05323,0.05,-4.7945,4.6,0.9,-1.8857,0.9,0.001,0.42732,1,-0.38161,15
945,49,4.0413,2,-8.8397,70,0.05323,0.05,-4.7945,4.6,0.9,-1.8857,0.9,0.001,0.42732,1,-0.38161,15
945,51.266,4.0004,1,-8.8397,70,0.05323,0.05,-4.7945,4.6,0.9,-1.8857,0.9,0.001,0.42732,1,-0.38161,15
945,56,3.9729,2,-8.8397,70,0.05323,0.05,-4.7945,4.6,0.9,-1.8857,0.9,0.001,0.42732,1,-0.38161,15
945,63,3.9091,2,-8.8397,70,0.05323,0.05,-4.7945,4.6,0.9,-1.8857,0.9,0.001,0.42732,1,-0.38161,15
945,70,3.8507,2,-8.8397,70,0.05323,0.05,-4.7945,4.6,0.9,-1.8857,0.9,0.001,0.42732,1,-0.38161,15
946,0,3.092,2,-4.7017,70,0.04672,0.05,-4.8259,4.6,0.9,-1.8857,0.9,0.001,-0.00155,1,0.17208,15
946,2.2651,4.9888,1,-4.7017,70,0.04672,0.05,-4.8259,4.6,0.9,-1.8857,0.9,0.001,-0.00155,1,0.17208,15
946,3.5955,4.2763,1,-4.7017,70,0.04672,0.05,-4.8259,4.6,0.9,-1.8857,0.9,0.001,-0.00155,1,0.17208,15
946,7,5.8381,2,-4.7017,70,0.04672,0.05,-4.8259,4.6,0.9,-1.8857,0.9,0.001,-0.00155,1,0.17208,15
946,7.5866,5.7348,1,-4.7017,70,0.04672,0.05,-4.8259,4.6,0.9,-1.8857,0.9,0.001,-0.00155,1,0.17208,15
946,11.134,6.8769,1,-4.7017,70,0.04672,0.05,-4.8259,4.6,0.9,-1.8857,0.9,0.001,-0.00155,1,0.17208,15
946,12.686,7.0684,1,-4.7017,70,0.04672,0.05,-4.8259,4.6,0.9,-1.8857,0.9,0.001,-0.00155,1,0.17208,15
946,14,6.7314,2,-4.7017,70,0.04672,0.05,-4.8259,4.6,0.9,-1.8857,0.9,0.001,-0.00155,1,0.17208,15
946,18.451,4.8014,1,-4.7017,70,0.04672,0.05,-4.8259,4.6,0.9,-1.8857,0.9,0.001,-0.00155,1,0.17208,15
946,20.225,5.4517,1,-4.7017,70,0.04672,0.05,-4.8259,4.6,0.9,-1.8857,0.9,0.001,-0.00155,1,0.17208,15
946,21,4.8867,2,-4.7017,70,0.04672,0.05,-4.8259,4.6,0.9,-1.8857,0.9,0.001,-0.00155,1,0.17208,15
946,24.659,4.6335,1,-4.7017,70,0.04672,0.05,-4.8259,4.6,0.9,-1.8857,0.9,0.001,-0.00155,1,0.17208,15
946,28,4.6106,2,-4.7017,70,0.04672,0.05,-4.8259,4.6,0.9,-1.8857,0.9,0.001,-0.00155,1,0.17208,15
946,28.65,4.2352,1,-4.7017,70,0.04672,0.05,-4.8259,4.6,0.9,-1.8857,0.9,0.001,-0.00155,1,0.17208,15
946,35,4.6017,2,-4.7017,70,0.04672,0.05,-4.8259,4.6,0.9,-1.8857,0.9,0.001,-0.00155,1,0.17208,15
946,42,4.5381,2,-4.7017,70,0.04672,0.05,-4.8259,4.6,0.9,-1.8857,0.9,0.001,-0.00155,1,0.17208,15
946,42.176,4.7117,1,-4.7017,70,0.04672,0.05,-4.8259,4.6,0.9,-1.8857,0.9,0.001,-0.00155,1,0.17208,15
946,49,4.4687,2,-4.7017,70,0.04672,0.05,-4.8259,4.6,0.9,-1.8857,0.9,0.001,-0.00155,1,0.17208,15
946,55.701,4.5341,1,-4.7017,70,0.04672,0.05,-4.8259,4.6,0.9,-1.8857,0.9,0.001,-0.00155,1,0.17208,15
946,56,4.4019,2,-4.7017,70,0.04672,0.05,-4.8259,4.6,0.9,-1.8857,0.9,0.001,-0.00155,1,0.17208,15
946,63,4.3399,2,-4.7017,70,0.04672,0.05,-4.8259,4.6,0.9,-1.8857,0.9,0.001,-0.00155,1,0.17208,15
946,70,4.2831,2,-4.7017,70,0.04672,0.05,-4.8259,4.6,0.9,-1.8857,0.9,0.001,-0.00155,1,0.17208,15
947,0,2.8963,2,-4.5949,70,0.0515,0.05,-4.8033,4.6,0.9,-1.8857,0.9,0.001,0.18254,1,0.08461,15
947,5.1476,3.666,1,-4.5949,70,0.0515,0.05,-4.8033,4.6,0.9,-1.8857,0.9,0.001,0.18254,1,0.08461,15
947,7,5.4315,2,-4.5949,70,0.0515,0.05,-4.8033,4.6,0.9,-1.8857,0.9,0.001,0.18254,1,0.08461,15
947,9.5821,6.6803,1,-4.5949,70,0.0515,0.05,-4.8033,4.6,0.9,-1.8857,0.9,0.001,0.18254,1,0.08461,15
947,12.908,6.6218,1,-4.5949,70,0.0515,0.05,-4.8033,4.6,0.9,-1.8857,0.9,0.001,0.18254,1,0.08461,15
947,14,6.2789,2,-4.5949,70,0.0515,0.05,-4.8033,4.6,0.9,-1.8857,0.9,0.001,0.18254,1,0.08461,15
947,18.451,4.6017,1,-4.5949,70,0.0515,0.05,-4.8033,4.6,0.9,-1.8857,0.9,0.001,0.18254,1,0.08461,15
947,21,4.5833,2,-4.5949,70,0.0515,0.05,-4.8033,4.6,0.9,-1.8857,0.9,0.001,0.18254,1,0.08461,15
947,21.112,4.5979,1,-4.5949,70,0.0515,0.05,-4.8033,4.6,0.9,-1.8857,0.9,0.001,0.18254,1,0.08461,15
947,24.659,4.0816,1,-4.5949,70,0.0515,0.05,-4.8033,4.6,0.9,-1.8857,0.9,0.001,0.18254,1,0.08461,15
947,28,4.4615,2,-4.5949,70,0.0515,0.05,-4.8033,4.6,0.9,-1.8857,0.9,0.001,0.18254,1,0.08461,15
947,29.759,4.3199,1,-4.5949,70,0.0515,0.05,-4.8033,4.6,0.9,-1.8857,0.9,0.001,0.18254,1,0.08461,15
947,32.42,4.5309,1,-4.5949,70,0.0515,0.05,-4.8033,4.6,0.9,-1.8857,0.9,0.001,0.18254,1,0.08461,15
947,35,4.3515,2,-4.5949,70,0.0515,0.05,-4.8033,4.6,0.9,-1.8857,0.9,0.001,0.18254,1,0.08461,15
947,36.411,4.6633,1,-4.5949,70,0.0515,0.05,-4.8033,4.6,0.9,-1.8857,0.9,0.001,0.18254,1,0.08461,15
947,42,4.2633,2,-4.5949,70,0.0515,0.05,-4.8033,4.6,0.9,-1.8857,0.9,0.001,0.18254,1,0.08461,15
947,45.502,3.3779,1,-4.5949,70,0.0515,0.05,-4.8033,4.6,0.9,-1.8857,0.9,0.001,0.18254,1,0.08461,15
947,49,4.188,2,-4.5949,70,0.0515,0.05,-4.8033,4.6,0.9,-1.8857,0.9,0.001,0.18254,1,0.08461,15
947,56,4.1224,2,-4.5949,70,0.0515,0.05,-4.8033,4.6,0.9,-1.8857,0.9,0.001,0.18254,1,0.08461,15
947,56.144,4.0576,1,-4.5949,70,0.0515,0.05,-4.8033,4.6,0.9,-1.8857,0.9,0.001,0.18254,1,0.08461,15
947,63,4.0644,2,-4.5949,70,0.0515,0.05,-4.8033,4.6,0.9,-1.8857,0.9,0.001,0.18254,1,0.08461,15
947,70,4.0127,2,-4.5949,70,0.0515,0.05,-4.8033,4.6,0.9,-1.8857,0.9,0.001,0.18254,1,0.08461,15
948,0,6.502,2,-13.01,70,0.04675,0.05,-4.823,4.6,0.9,-1.8857,0.9,0.001,0.42742,1,-1.1874,15
948,2.4869,7.446,1,-13.01,70,0.04675,0.05,-4.823,4.6,0.9,-1.8857,0.9,0.001,0.42742,1,-1.1874,15
948,6.4779,7.1271,1,-13.01,70,0.04675,0.05,-4.823,4.6,0.9,-1.8857,0.9,0.001,0.42742,1,-1.1874,15
948,7,7.0099,2,-13.01,70,0.04675,0.05,-4.823,4.6,0.9,-1.8857,0.9,0.001,0.42742,1,-1.1874,15
948,10.469,6.5594,1,-13.01,70,0.04675,0.05,-4.823,4.6,0.9,-1.8857,0.9,0.001,0.42742,1,-1.1874,15
948,14,6.0714,2,-13.01,70,0.04675,0.05,-4.823,4.6,0.9,-1.8857,0.9,0.001,0.42742,1,-1.1874,15
948,14.238,6.4384,1,-13.01,70,0.04675,0.05,-4.823,4.6,0.9,-1.8857,0.9,0.001,0.42742,1,-1.1874,15
948,17.121,5.9683,1,-13.01,70,0.04675,0.05,-4.823,4.6,0.9,-1.8857,0.9,0.001,0.42742,1,-1.1874,15
948,21,5.9237,2,-13.01,70,0.04675,0.05,-4.823,4.6,0.9,-1.8857,0.9,0.001,0.42742,1,-1.1874,15
948,23.994,5.5738,1,-13.01,70,0.04675,0.05,-4.823,4.6,0.9,-1.8857,0.9,0.001,0.42742,1,-1.1874,15
948,27.32,6.292,1,-13.01,70,0.04675,0.05,-4.823,4.6,0.9,-1.8857,0.9,0.001,0.42742,1,-1.1874,15
948,28,6.3593,2,-13.01,70,0.04675,0.05,-4.823,4.6,0.9,-1.8857,0.9,0.001,0.42742,1,-1.1874,15
948,31.533,6.9268,1,-13.01,70,0.04675,0.05,-4.823,4.6,0.9,-1.8857,0.9,0.001,0.42742,1,-1.1874,15
948,35,6.7304,2,-13.01,70,0.04675,0.05,-4.823,4.6,0.9,-1.8857,0.9,0.001,0.42742,1,-1.1874,15
948,38.185,6.4635,1,-13.01,70,0.04675,0.05,-4.823,4.6,0.9,-1.8857,0.9,0.001,0.42742,1,-1.1874,15
948,42,6.5614,2,-13.01,70,0.04675,0.05,-4.823,4.6,0.9,-1.8857,0.9,0.001,0.42742,1,-1.1874,15
948,45.945,6.0403,1,-13.01,70,0.04675,0.05,-4.823,4.6,0.9,-1.8857,0.9,0.001,0.42742,1,-1.1874,15
948,49,6.3711,2,-13.01,70,0.04675,0.05,-4.823,4.6,0.9,-1.8857,0.9,0.001,0.42742,1,-1.1874,15
948,56,6.4056,2,-13.01,70,0.04675,0.05,-4.823,4.6,0.9,-1.8857,0.9,0.001,0.42742,1,-1.1874,15
948,63,6.5118,2,-13.01,70,0.04675,0.05,-4.823,4.6,0.9,-1.8857,0.9,0.001,0.42742,1,-1.1874,15
948,70,6.5094,2,-13.01,70,0.04675,0.05,-4.823,4.6,0.9,-1.8857,0.9,0.001,0.42742,1,-1.1874,15
949,0,3.4127,2,-4.311,70,0.032,0.05,-4.9286,4.6,0.9,-1.8857,0.9,0.001,-0.00708,1,-0.14326,15
949,2.0434,4.819,1,-4.311,70,0.032,0.05,-4.9286,4.6,0.9,-1.8857,0.9,0.001,-0.00708,1,-0.14326,15
949,5.1476,6.1949,1,-4.311,70,0.032,0.05,-4.9286,4.6,0.9,-1.8857,0.9,0.001,-0.00708,1,-0.14326,15
949,7,6.884,2,-4.311,70,0.032,0.05,-4.9286,4.6,0.9,-1.8857,0.9,0.001,-0.00708,1,-0.14326,15
949,9.5821,7.2747,1,-4.311,70,0.032,0.05,-4.9286,4.6,0.9,-1.8857,0.9,0.001,-0.00708,1,-0.14326,15
949,12.465,7.0612,1,-4.311,70,0.032,0.05,-4.9286,4.6,0.9,-1.8857,0.9,0.001,-0.00708,1,-0.14326,15
949,14,6.7776,2,-4.311,70,0.032,0.05,-4.9286,4.6,0.9,-1.8857,0.9,0.001,-0.00708,1,-0.14326,15
949,17.121,6.47,1,-4.311,70,0.032,0.05,-4.9286,4.6,0.9,-1.8857,0.9,0.001,-0.00708,1,-0.14326,15
949,20.89,5.5379,1,-4.311,70,0.032,0.05,-4.9286,4.6,0.9,-1.8857,0.9,0.001,-0.00708,1,-0.14326,15
949,21,5.3425,2,-4.311,70,0.032,0.05,-4.9286,4.6,0.9,-1.8857,0.9,0.001,-0.00708,1,-0.14326,15
949,25.103,5.0588,1,-4.311,70,0.032,0.05,-4.9286,4.6,0.9,-1.8857,0.9,0.001,-0.00708,1,-0.14326,15
949,28,4.7627,2,-4.311,70,0.032,0.05,-4.9286,4.6,0.9,-1.8857,0.9,0.001,-0.00708,1,-0.14326,15
949,29.759,4.9443,1,-4.311,70,0.032,0.05,-4.9286,4.6,0.9,-1.8857,0.9,0.001,-0.00708,1,-0.14326,15
949,32.642,5.1875,1,-4.311,70,0.032,0.05,-4.9286,4.6,0.9,-1.8857,0.9,0.001,-0.00708,1,-0.14326,15
949,35,4.8907,2,-4.311,70,0.032,0.05,-4.9286,4.6,0.9,-1.8857,0.9,0.001,-0.00708,1,-0.14326,15
949,42,5.1122,2,-4.311,70,0.032,0.05,-4.9286,4.6,0.9,-1.8857,0.9,0.001,-0.00708,1,-0.14326,15
949,49,5.094,2,-4.311,70,0.032,0.05,-4.9286,4.6,0.9,-1.8857,0.9,0.001,-0.00708,1,-0.14326,15
949,56,4.9014,2,-4.311,70,0.032,0.05,-4.9286,4.6,0.9,-1.8857,0.9,0.001,-0.00708,1,-0.14326,15
949,63,4.7425,2,-4.311,70,0.032,0.05,-4.9286,4.6,0.9,-1.8857,0.9,0.001,-0.00708,1,-0.14326,15
949,70,4.6289,2,-4.311,70,0.032,0.05,-4.9286,4.6,0.9,-1.8857,0.9,0.001,-0.00708,1,-0.14326,15
950,0,3.9253,2,-8.4509,70,0.06347,0.05,-4.7449,4.6,0.9,-1.8857,0.9,0.001,0.32647,1,0.19163,15
950,1.8217,4.9896,1,-8.4509,70,0.06347,0.05,-4.7449,4.6,0.9,-1.8857,0.9,0.001,0.32647,1,0.19163,15
950,6.0345,5.4615,1,-8.4509,70,0.06347,0.05,-4.7449,4.6,0.9,-1.8857,0.9,0.001,0.32647,1,0.19163,15
950,7,5.529,2,-8.4509,70,0.06347,0.05,-4.7449,4.6,0.9,-1.8857,0.9,0.001,0.32647,1,0.19163,15
950,10.026,4.5428,1,-8.4509,70,0.06347,0.05,-4.7449,4.6,0.9,-1.8857,0.9,0.001,0.32647,1,0.19163,15
950,14,4.5643,2,-8.4509,70,0.06347,0.05,-4.7449,4.6,0.9,-1.8857,0.9,0.001,0.32647,1,0.19163,15
950,14.682,4.357,1,-8.4509,70,0.06347,0.05,-4.7449,4.6,0.9,-1.8857,0.9,0.001,0.32647,1,0.19163,15
950,18.229,4.074,1,-8.4509,70,0.06347,0.05,-4.7449,4.6,0.9,-1.8857,0.9,0.001,0.32647,1,0.19163,15
950,21,4.3574,2,-8.4509,70,0.06347,0.05,-4.7449,4.6,0.9,-1.8857,0.9,0.001,0.32647,1,0.19163,15
950,21.999,4.2341,1,-8.4509,70,0.06347,0.05,-4.7449,4.6,0.9,-1.8857,0.9,0.001,0.32647,1,0.19163,15
950,25.325,3.9465,1,-8.4509,70,0.06347,0.05,-4.7449,4.6,0.9,-1.8857,0.9,0.001,0.32647,1,0.19163,15
950,28,4.2108,2,-8.4509,70,0.06347,0.05,-4.7449,4.6,0.9,-1.8857,0.9,0.001,0.32647,1,0.19163,15
950,30.424,4.1344,1,-8.4509,70,0.06347,0.05,-4.7449,4.6,0.9,-1.8857,0.9,0.001,0.32647,1,0.19163,15
950,34.415,3.9728,1,-8.4509,70,0.06347,0.05,-4.7449,4.6,0.9,-1.8857,0.9,0.001,0.32647,1,0.19163,15
950,35,4.105,2,-8.4509,70,0.06347,0.05,-4.7449,4.6,0.9,-1.8857,0.9,0.001,0.32647,1,0.19163,15
950,39.515,3.8208,1,-8.4509,70,0.06347,0.05,-4.7449,4.6,0.9,-1.8857,0.9,0.001,0.32647,1,0.19163,15
950,42,4.0212,2,-8.4509,70,0.06347,0.05,-4.7449,4.6,0.9,-1.8857,0.9,0.001,0.32647,1,0.19163,15
950,46.167,4.393,1,-8.4509,70,0.06347,0.05,-4.7449,4.6,0.9,-1.8857,0.9,0.001,0.32647,1,0.19163,15
950,49,3.9516,2,-8.4509,70,0.06347,0.05,-4.7449,4.6,0.9,-1.8857,0.9,0.001,0.32647,1,0.19163,15
950,56,3.892,2,-8.4509,70,0.06347,0.05,-4.7449,4.6,0.9,-1.8857,0.9,0.001,0.32647,1,0.19163,15
950,63,3.84,2,-8.4509,70,0.06347,0.05,-4.7449,4.6,0.9,-1.8857,0.9,0.001,0.32647,1,0.19163,15
950,64.792,4.4309,1,-8.4509,70,0.06347,0.05,-4.7449,4.6,0.9,-1.8857,0.9,0.001,0.32647,1,0.19163,15
950,70,3.7938,2,-8.4509,70,0.06347,0.05,-4.7449,4.6,0.9,-1.8857,0.9,0.001,0.32647,1,0.19163,15
951,0,3.2699,2,-6.0957,70,0.05925,0.05,-4.7627,4.6,0.9,-1.8857,0.9,0.001,0.16429,1,-0.60613,15
951,3.3738,4.891,1,-6.0957,70,0.05925,0.05,-4.7627,4.6,0.9,-1.8857,0.9,0.001,0.16429,1,-0.60613,15
951,7,5.6362,2,-6.0957,70,0.05925,0.05,-4.7627,4.6,0.9,-1.8857,0.9,0.001,0.16429,1,-0.60613,15
951,7.3648,6.2871,1,-6.0957,70,0.05925,0.05,-4.7627,4.6,0.9,-1.8857,0.9,0.001,0.16429,1,-0.60613,15
951,14,7.1192,2,-6.0957,70,0.05925,0.05,-4.7627,4.6,0.9,-1.8857,0.9,0.001,0.16429,1,-0.60613,15
951,14.238,7.2238,1,-6.0957,70,0.05925,0.05,-4.7627,4.6,0.9,-1.8857,0.9,0.001,0.16429,1,-0.60613,15
951,17.564,6.9546,1,-6.0957,70,0.05925,0.05,-4.7627,4.6,0.9,-1.8857,0.9,0.001,0.16429,1,-0.60613,15
951,20.003,6.1687,1,-6.0957,70,0.05925,0.05,-4.7627,4.6,0.9,-1.8857,0.9,0.001,0.16429,1,-0.60613,15
951,21,6.3569,2,-6.0957,70,0.05925,0.05,-4.7627,4.6,0.9,-1.8857,0.9,0.001,0.16429,1,-0.60613,15
951,23.994,6.2064,1,-6.0957,70,0.05925,0.05,-4.7627,4.6,0.9,-1.8857,0.9,0.001,0.16429,1,-0.60613,15
951,27.764,5.4432,1,-6.0957,70,0.05925,0.05,-4.7627,4.6,0.9,-1.8857,0.9,0.001,0.16429,1,-0.60613,15
951,28,5.9063,2,-6.0957,70,0.05925,0.05,-4.7627,4.6,0.9,-1.8857,0.9,0.001,0.16429,1,-0.60613,15
951,30.646,5.7983,1,-6.0957,70,0.05925,0.05,-4.7627,4.6,0.9,-1.8857,0.9,0.001,0.16429,1,-0.60613,15
951,35,6.0137,2,-6.0957,70,0.05925,0.05,-4.7627,4.6,0.9,-1.8857,0.9,0.001,0.16429,1,-0.60613,15
951,42,6.3046,2,-6.0957,70,0.05925,0.05,-4.7627,4.6,0.9,-1.8857,0.9,0.001,0.16429,1,-0.60613,15
951,45.058,6.9591,1,-6.0957,70,0.05925,0.05,-4.7627,4.6,0.9,-1.8857,0.9,0.001,0.16429,1,-0.60613,15
951,49,6.3517,2,-6.0957,70,0.05925,0.05,-4.7627,4.6,0.9,-1.8857,0.9,0.001,0.16429,1,-0.60613,15
951,56,6.1249,2,-6.0957,70,0.05925,0.05,-4.7627,4.6,0.9,-1.8857,0.9,0.001,0.16429,1,-0.60613,15
951,63,5.8595,2,-6.0957,70,0.05925,0.05,-4.7627,4.6,0.9,-1.8857,0.9,0.001,0.16429,1,-0.60613,15
951,70,5.6246,2,-6.0957,70,0.05925,0.05,-4.7627,4.6,0.9,-1.8857,0.9,0.001,0.16429,1,-0.60613,15
952,0,5.667,2,-11.393,70,0.04789,0.05,-4.8235,4.6,0.9,-1.8857,0.9,0.001,-0.18563,1,-0.31285,15
952,6.0345,7.1138,1,-11.393,70,0.04789,0.05,-4.8235,4.6,0.9,-1.8857,0.9,0.001,-0.18563,1,-0.31285,15
952,7,7.2669,2,-11.393,70,0.04789,0.05,-4.8235,4.6,0.9,-1.8857,0.9,0.001,-0.18563,1,-0.31285,15
952,10.912,6.2731,1,-11.393,70,0.04789,0.05,-4.8235,4.6,0.9,-1.8857,0.9,0.001,-0.18563,1,-0.31285,15
952,14,6.2826,2,-11.393,70,0.04789,0.05,-4.8235,4.6,0.9,-1.8857,0.9,0.001,-0.18563,1,-0.31285,15
952,14.017,6.6978,1,-11.393,70,0.04789,0.05,-4.8235,4.6,0.9,-1.8857,0.9,0.001,-0.18563,1,-0.31285,15
952,21,5.8133,2,-11.393,70,0.04789,0.05,-4.8235,4.6,0.9,-1.8857,0.9,0.001,-0.18563,1,-0.31285,15
952,28,6.0019,2,-11.393,70,0.04789,0.05,-4.8235,4.6,0.9,-1.8857,0.9,0.001,-0.18563,1,-0.31285,15
952,35,6.4497,2,-11.393,70,0.04789,0.05,-4.8235,4.6,0.9,-1.8857,0.9,0.001,-0.18563,1,-0.31285,15
952,42,6.5618,2,-11.393,70,0.04789,0.05,-4.8235,4.6,0.9,-1.8857,0.9,0.001,-0.18563,1,-0.31285,15
952,49,6.3017,2,-11.393,70,0.04789,0.05,-4.8235,4.6,0.9,-1.8857,0.9,0.001,-0.18563,1,-0.31285,15
952,56,6.0919,2,-11.393,70,0.04789,0.05,-4.8235,4.6,0.9,-1.8857,0.9,0.001,-0.18563,1,-0.31285,15
952,63,6.0329,2,-11.393,70,0.04789,0.05,-4.8235,4.6,0.9,-1.8857,0.9,0.001,-0.18563,1,-0.31285,15
952,70,6.0213,2,-11.393,70,0.04789,0.05,-4.8235,4.6,0.9,-1.8857,0.9,0.001,-0.18563,1,-0.31285,15
953,0,5.7142,2,-12.317,70,0.05344,0.05,-4.7888,4.6,0.9,-1.8857,0.9,0.001,-0.05433,1,-0.02009,15
953,2.0434,5.8579,1,-12.317,70,0.05344,0.05,-4.7888,4.6,0.9,-1.8857,0.9,0.001,-0.05433,1,-0.02009,15
953,7,7.0345,2,-12.317,70,0.05344,0.05,-4.7888,4.6,0.9,-1.8857,0.9,0.001,-0.05433,1,-0.02009,15
953,7.1431,7.0331,1,-12.317,70,0.05344,0.05,-4.7888,4.6,0.9,-1.8857,0.9,0.001,-0.05433,1,-0.02009,15
953,8.9169,5.9942,1,-12.317,70,0.05344,0.05,-4.7888,4.6,0.9,-1.8857,0.9,0.001,-0.05433,1,-0.02009,15
953,14,5.9739,2,-12.317,70,0.05344,0.05,-4.7888,4.6,0.9,-1.8857,0.9,0.001,-0.05433,1,-0.02009,15
953,15.347,5.3869,1,-12.317,70,0.05344,0.05,-4.7888,4.6,0.9,-1.8857,0.9,0.001,-0.05433,1,-0.02009,15
953,17.786,5.2705,1,-12.317,70,0.05344,0.05,-4.7888,4.6,0.9,-1.8857,0.9,0.001,-0.05433,1,-0.02009,15
953,21,5.0434,2,-12.317,70,0.05344,0.05,-4.7888,4.6,0.9,-1.8857,0.9,0.001,-0.05433,1,-0.02009,15
953,23.551,4.4096,1,-12.317,70,0.05344,0.05,-4.7888,4.6,0.9,-1.8857,0.9,0.001,-0.05433,1,-0.02009,15
953,28,4.8693,2,-12.317,70,0.05344,0.05,-4.7888,4.6,0.9,-1.8857,0.9,0.001,-0.05433,1,-0.02009,15
953,28.65,5.3933,1,-12.317,70,0.05344,0.05,-4.7888,4.6,0.9,-1.8857,0.9,0.001,-0.05433,1,-0.02009,15
953,30.868,4.882,1,-12.317,70,0.05344,0.05,-4.7888,4.6,0.9,-1.8857,0.9,0.001,-0.05433,1,-0.02009,15
953,35,4.8816,2,-12.317,70,0.05344,0.05,-4.7888,4.6,0.9,-1.8857,0.9,0.001,-0.05433,1,-0.02009,15
953,38.85,5.1351,1,-12.317,70,0.05344,0.05,-4.7888,4.6,0.9,-1.8857,0.9,0.001,-0.05433,1,-0.02009,15
953,42,4.7968,2,-12.317,70,0.05344,0.05,-4.7888,4.6,0.9,-1.8857,0.9,0.001,-0.05433,1,-0.02009,15
953,49,4.6858,2,-12.317,70,0.05344,0.05,-4.7888,4.6,0.9,-1.8857,0.9,0.001,-0.05433,1,-0.02009,15
953,50.158,4.8647,1,-12.317,70,0.05344,0.05,-4.7888,4.6,0.9,-1.8857,0.9,0.001,-0.05433,1,-0.02009,15
953,56,4.5878,2,-12.317,70,0.05344,0.05,-4.7888,4.6,0.9,-1.8857,0.9,0.001,-0.05433,1,-0.02009,15
953,63,4.5032,2,-12.317,70,0.05344,0.05,-4.7888,4.6,0.9,-1.8857,0.9,0.001,-0.05433,1,-0.02009,15
953,70,4.4294,2,-12.317,70,0.05344,0.05,-4.7888,4.6,0.9,-1.8857,0.9,0.001,-0.05433,1,-0.02009,15
