initT_abscissa,initT_cdf,aS_abscissa,aS_cdf,dS_abscissa,dS_cdf,lBt0_abscissa,lBt0_cdf,lk_abscissa,lk_cdf,lae_abscissa,lae_cdf,lw_abscissa,lw_cdf,dE_abscissa,dE_cdf,split
1.29047,0.913725,1.38047,0.913725,1.17219,0.913725,1.49242,0.913725,1.46386,0.913725,1.71109,0.913725,1.46371,0.913725,1.28892,0.913725,All
1.30407,0.915686,1.38737,0.915686,1.17785,0.915686,1.49581,0.915686,1.48527,0.915686,1.71519,0.915686,1.46509,0.915686,1.29374,0.915686,All
1.33069,0.917647,1.38819,0.917647,1.179,0.917647,1.50595,0.917647,1.51355,0.917647,1.72239,0.917647,1.48285,0.917647,1.30099,0.917647,All
1.35192,0.919608,1.38995,0.919608,1.2306,0.919608,1.50884,0.919608,1.52671,0.919608,1.72532,0.919608,1.49367,0.919608,1.33502,0.919608,All
1.36311,0.921569,1.39957,0.921569,1.23181,0.921569,1.51812,0.921569,1.53768,0.921569,1.72744,0.921569,1.50043,0.921569,1.33749,0.921569,All
1.374,0.923529,1.40312,0.923529,1.24376,0.923529,1.51829,0.923529,1.54801,0.923529,1.73905,0.923529,1.51767,0.923529,1.34925,0.923529,All
1.38694,0.92549,1.41724,0.92549,1.24745,0.92549,1.53246,0.92549,1.59037,0.92549,1.75927,0.92549,1.5197,0.92549,1.35197,0.92549,All
1.39425,0.927451,1.42644,0.927451,1.24916,0.927451,1.55046,0.927451,1.60247,0.927451,1.76462,0.927451,1.52333,0.927451,1.35247,0.927451,All
1.4151,0.929412,1.43457,0.929412,1.2722,0.929412,1.55871,0.929412,1.61826,0.929412,1.76524,0.929412,1.59999,0.929412,1.3541,0.929412,All
1.43343,0.931373,1.44456,0.931373,1.27757,0.931373,1.56118,0.931373,1.61857,0.931373,1.76624,0.931373,1.60231,0.931373,1.35879,0.931373,All
1.43376,0.933333,1.47356,0.933333,1.28731,0.933333,1.57223,0.933333,1.65112,0.933333,1.78798,0.933333,1.6441,0.933333,1.37343,0.933333,All
1.4353,0.935294,1.48059,0.935294,1.30679,0.935294,1.57654,0.935294,1.67271,0.935294,1.81972,0.935294,1.67345,0.935294,1.37732,0.935294,All
1.46849,0.937255,1.4966,0.937255,1.3223,0.937255,1.58128,0.937255,1.67489,0.937255,1.85015,0.937255,1.68231,0.937255,1.38147,0.937255,All
1.47873,0.939216,1.52641,0.939216,1.32466,0.939216,1.58465,0.939216,1.70564,0.939216,1.86447,0.939216,1.68765,0.939216,1.40652,0.939216,All
1.48186,0.941176,1.5316,0.941176,1.33368,0.941176,1.58473,0.941176,1.71498,0.941176,1.86531,0.941176,1.69114,0.941176,1.4075,0.941176,All
1.49636,0.943137,1.54588,0.943137,1.34438,0.943137,1.58665,0.943137,1.72553,0.943137,1.86707,0.943137,1.71355,0.943137,1.42662,0.943137,All
1.5029,0.945098,1.54643,0.945098,1.35787,0.945098,1.59806,0.945098,1.73713,0.945098,1.88788,0.945098,1.71385,0.945098,1.4661,0.945098,All
1.54099,0.947059,1.57575,0.947059,1.37134,0.947059,1.62015,0.947059,1.74383,0.947059,1.90449,0.947059,1.73759,0.947059,1.4731,0.947059,All
1.59239,0.94902,1.60322,0.94902,1.37178,0.94902,1.62448,0.94902,1.75551,0.94902,1.91601,0.94902,1.75545,0.94902,1.474,0.94902,All
1.66919,0.95098,1.60485,0.95098,1.39673,0.95098,1.64094,0.95098,1.7827,0.95098,1.92005,0.95098,1.76251,0.95098,1.47716,0.95098,All
1.71847,0.952941,1.60627,0.952941,1.46981,0.952941,1.64685,0.952941,1.79449,0.952941,1.92679,0.952941,1.77362,0.952941,1.48472,0.952941,All
1.7982,0.954902,1.61969,0.954902,1.48827,0.954902,1.656,0.954902,1.80347,0.954902,1.96853,0.954902,1.79056,0.954902,1.49033,0.954902,All
1.92497,0.956863,1.62023,0.956863,1.50741,0.956863,1.68647,0.956863,1.8051,0.956863,1.97937,0.956863,1.80341,0.956863,1.50455,0.956863,All
1.9868,0.958824,1.63448,0.958824,1.53296,0.958824,1.78066,0.958824,1.81588,0.958824,1.98005,0.958824,1.89326,0.958824,1.5079,0.958824,All
2.00552,0.960784,1.6403,0.960784,1.60549,0.960784,1.78337,0.960784,1.84006,0.960784,1.99511,0.960784,1.91066,0.960784,1.52771,0.960784,All
2.03394,0.962745,1.69815,0.962745,1.62936,0.962745,1.82107,0.962745,1.85581,0.962745,2.00323,0.962745,1.92344,0.962745,1.55205,0.962745,All
2.08043,0.964706,1.70815,0.964706,1.63134,0.964706,1.84,0.964706,1.86771,0.964706,2.04216,0.964706,1.95337,0.964706,1.61121,0.964706,All
2.10877,0.966667,1.75264,0.966667,1.70727,0.966667,1.8828,0.966667,1.87344,0.966667,2.14157,0.966667,1.95489,0.966667,1.61796,0.966667,All
2.21785,0.968627,1.77094,0.968627,1.71615,0.968627,1.88711,0.968627,1.88056,0.968627,2.15018,0.968627,1.95796,0.968627,1.63237,0.968627,All
2.22775,0.970588,1.77248,0.970588,1.72069,0.970588,1.9289,0.970588,1.94378,0.970588,2.15428,0.970588,1.9689,0.970588,1.63289,0.970588,All
2.24795,0.972549,1.8095,0.972549,1.73362,0.972549,1.94512,0.972549,1.96973,0.972549,2.1768,0.972549,2.12787,0.972549,1.69035,0.972549,All
2.4341,0.97451,1.826,0.97451,1.77162,0.97451,1.9487,0.97451,2.05603,0.97451,2.18391,0.97451,2.17408,0.97451,1.8263,0.97451,All
2.46762,0.976471,1.90054,0.976471,1.77868,0.976471,1.98245,0.976471,2.06002,0.976471,2.1897,0.976471,2.17866,0.976471,1.85362,0.976471,All
2.47581,0.978431,1.9282,0.978431,1.80436,0.978431,2.03889,0.978431,2.14477,0.978431,2.19765,0.978431,2.21131,0.978431,1.86452,0.978431,All
2.57069,0.980392,1.94668,0.980392,1.81386,0.980392,2.04336,0.980392,2.15664,0.980392,2.20799,0.980392,2.31002,0.980392,1.8753,0.980392,All
2.57993,0.982353,1.95555,0.982353,1.88297,0.982353,2.09653,0.982353,2.2085,0.982353,2.21952,0.982353,2.3483,0.982353,1.91292,0.982353,All
2.6104,0.984314,1.96603,0.984314,1.88586,0.984314,2.18737,0.984314,2.32059,0.984314,2.25565,0.984314,2.34912,0.984314,1.91881,0.984314,All
2.62547,0.986275,2.13228,0.986275,1.99772,0.986275,2.21591,0.986275,2.35225,0.986275,2.25705,0.986275,2.38966,0.986275,1.97454,0.986275,All
2.66095,0.988235,2.19032,0.988235,2.07677,0.988235,2.37417,0.988235,2.39508,0.988235,2.40167,0.988235,2.47874,0.988235,1.97464,0.988235,All
2.68958,0.990196,2.33053,0.990196,2.11154,0.990196,2.40471,0.990196,2.41662,0.990196,2.42979,0.990196,2.50365,0.990196,2.20328,0.990196,All
2.76407,0.992157,2.33518,0.992157,2.13156,0.992157,2.45011,0.992157,2.65615,0.992157,2.49918,0.992157,2.51194,0.992157,2.2182,0.992157,All
2.82984,0.994118,2.35338,0.994118,2.16795,0.994118,2.49822,0.994118,2.7038,0.994118,2.62173,0.994118,2.51942,0.994118,2.36465,0.994118,All
2.92046,0.996078,2.41008,0.996078,2.25681,0.996078,2.61497,0.996078,2.71098,0.996078,2.63002,0.996078,2.63845,0.996078,2.7702,0.996078,All
2.99514,0.998039,2.66919,0.998039,2.45809,0.998039,2.63074,0.998039,2.75293,0.998039,2.65039,0.998039,2.66572,0.998039,2.80052,0.998039,All
3.10298,1,3.56814,1,2.84128,1,3.65847,1,2.77702,1,2.66237,1,2.90072,1,2.88261,1,All
4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,All
