aS_vs_dE_abscissa,aS_vs_dE_spline,aS_vs_dE_regression,aS_vs_dS_abscissa,aS_vs_dS_spline,aS_vs_dS_regression,aS_vs_initT_abscissa,aS_vs_initT_spline,aS_vs_initT_regression,aS_vs_lBt0_abscissa,aS_vs_lBt0_spline,aS_vs_lBt0_regression,aS_vs_lae_abscissa,aS_vs_lae_spline,aS_vs_lae_regression,aS_vs_lk_abscissa,aS_vs_lk_spline,aS_vs_lk_regression,aS_vs_lw_abscissa,aS_vs_lw_spline,aS_vs_lw_regression,dE_vs_aS_abscissa,dE_vs_aS_spline,dE_vs_aS_regression,dE_vs_dS_abscissa,dE_vs_dS_spline,dE_vs_dS_regression,dE_vs_initT_abscissa,dE_vs_initT_spline,dE_vs_initT_regression,dE_vs_lBt0_abscissa,dE_vs_lBt0_spline,dE_vs_lBt0_regression,dE_vs_lae_abscissa,dE_vs_lae_spline,dE_vs_lae_regression,dE_vs_lk_abscissa,dE_vs_lk_spline,dE_vs_lk_regression,dE_vs_lw_abscissa,dE_vs_lw_spline,dE_vs_lw_regression,dS_vs_aS_abscissa,dS_vs_aS_spline,dS_vs_aS_regression,dS_vs_dE_abscissa,dS_vs_dE_spline,dS_vs_dE_regression,dS_vs_initT_abscissa,dS_vs_initT_spline,dS_vs_initT_regression,dS_vs_lBt0_abscissa,dS_vs_lBt0_spline,dS_vs_lBt0_regression,dS_vs_lae_abscissa,dS_vs_lae_spline,dS_vs_lae_regression,dS_vs_lk_abscissa,dS_vs_lk_spline,dS_vs_lk_regression,dS_vs_lw_abscissa,dS_vs_lw_spline,dS_vs_lw_regression,initT_vs_aS_abscissa,initT_vs_aS_spline,initT_vs_aS_regression,initT_vs_dE_abscissa,initT_vs_dE_spline,initT_vs_dE_regression,initT_vs_dS_abscissa,initT_vs_dS_spline,initT_vs_dS_regression,initT_vs_lBt0_abscissa,initT_vs_lBt0_spline,initT_vs_lBt0_regression,initT_vs_lae_abscissa,initT_vs_lae_spline,initT_vs_lae_regression,initT_vs_lk_abscissa,initT_vs_lk_spline,initT_vs_lk_regression,initT_vs_lw_abscissa,initT_vs_lw_spline,initT_vs_lw_regression,lBt0_vs_aS_abscissa,lBt0_vs_aS_spline,lBt0_vs_aS_regression,lBt0_vs_dE_abscissa,lBt0_vs_dE_spline,lBt0_vs_dE_regression,lBt0_vs_dS_abscissa,lBt0_vs_dS_spline,lBt0_vs_dS_regression,lBt0_vs_initT_abscissa,lBt0_vs_initT_spline,lBt0_vs_initT_regression,lBt0_vs_lae_abscissa,lBt0_vs_lae_spline,lBt0_vs_lae_regression,lBt0_vs_lk_abscissa,lBt0_vs_lk_spline,lBt0_vs_lk_regression,lBt0_vs_lw_abscissa,lBt0_vs_lw_spline,lBt0_vs_lw_regression,lae_vs_aS_abscissa,lae_vs_aS_spline,lae_vs_aS_regression,lae_vs_dE_abscissa,lae_vs_dE_spline,lae_vs_dE_regression,lae_vs_dS_abscissa,lae_vs_dS_spline,lae_vs_dS_regression,lae_vs_initT_abscissa,lae_vs_initT_spline,lae_vs_initT_regression,lae_vs_lBt0_abscissa,lae_vs_lBt0_spline,lae_vs_lBt0_regression,lae_vs_lk_abscissa,lae_vs_lk_spline,lae_vs_lk_regression,lae_vs_lw_abscissa,lae_vs_lw_spline,lae_vs_lw_regression,lk_vs_aS_abscissa,lk_vs_aS_spline,lk_vs_aS_regression,lk_vs_dE_abscissa,lk_vs_dE_spline,lk_vs_dE_regression,lk_vs_dS_abscissa,lk_vs_dS_spline,lk_vs_dS_regression,lk_vs_initT_abscissa,lk_vs_initT_spline,lk_vs_initT_regression,lk_vs_lBt0_abscissa,lk_vs_lBt0_spline,lk_vs_lBt0_regression,lk_vs_lae_abscissa,lk_vs_lae_spline,lk_vs_lae_regression,lk_vs_lw_abscissa,lk_vs_lw_spline,lk_vs_lw_regression,lw_vs_aS_abscissa,lw_vs_aS_spline,lw_vs_aS_regression,lw_vs_dE_abscissa,lw_vs_dE_spline,lw_vs_dE_regression,lw_vs_dS_abscissa,lw_vs_dS_spline,lw_vs_dS_regression,lw_vs_initT_abscissa,lw_vs_initT_spline,lw_vs_initT_regression,lw_vs_lBt0_abscissa,lw_vs_lBt0_spline,lw_vs_lBt0_regression,lw_vs_lae_abscissa,lw_vs_lae_spline,lw_vs_lae_regression,lw_vs_lk_abscissa,lw_vs_lk_spline,lw_vs_lk_regression
0.0294088,0.00352896,0.000171826,-0.0309235,0.00200253,0.000672611,-4.19314,-0.00200884,0.000546593,-0.00693363,0.00248327,0.00150914,-0.316704,0.000426504,0.000579242,-0.449075,-0.00378012,0.00149205,-0.864265,-0.000166062,0.00157276,-0.0283159,-0.304411,-0.155493,-0.0309235,0.0613962,0.222386,-4.19314,0.119469,0.239801,-0.00693363,-0.237436,-0.143988,-0.316704,0.0694764,0.13557,-0.449075,-0.0405978,0.218635,-0.864265,0.0485404,0.281018,-0.0283159,0.00872302,0.00143669,0.0294088,0.00438369,-0.000484192,-4.19314,0.00217224,-0.000172399,-0.00693363,-0.00521805,-0.00216331,-0.316704,0.00419518,-0.000764871,-0.449075,-0.0104885,-0.00255034,-0.864265,-0.00450602,-0.00798729,-0.0283159,-0.522937,0.0107263,0.0294088,-0.165663,-0.0754364,-0.0309235,0.535722,-0.0570385,-0.00693363,-0.253512,-0.317376,-0.316704,-0.642118,-0.290703,-0.449075,-0.277224,-0.510882,-0.864265,-1.62362,-0.903856,-0.0283159,-0.000209704,0.00160571,0.0294088,0.000672329,0.00048602,-0.0309235,0.00103589,-9.94598e-06,-4.19314,-0.00126187,-0.000672414,-0.316704,0.000554273,0.000522919,-0.449075,0.00293195,0.00204502,-0.864265,0.00111817,0.000813795,-0.0283159,0.0925848,0.0216921,0.0294088,-0.0263224,0.0106309,-0.0309235,-0.00456501,0.00817448,-4.19314,-0.0316341,-0.0170029,-0.00693363,0.0135631,0.0131276,-0.449075,0.0386191,-0.00560656,-0.864265,-0.0109829,0.00175213,-0.0283159,0.00458291,0.04187,0.0294088,-0.112703,-0.0168634,-0.0309235,-0.0913297,-0.0432356,-4.19314,-0.0622874,-0.114983,-0.00693363,0.148785,0.0645786,-0.316704,-0.00130106,-0.045104,-0.864265,0.0282778,0.0194423,-0.0283159,0.14358,0.0437537,0.0294088,0.0100845,-0.0432358,-0.0309235,-0.131032,-0.175182,-4.19314,-0.150571,-0.30119,-0.00693363,-0.185389,-0.0149514,-0.316704,-0.0027445,-0.0633643,-0.449075,0.0521429,0.00794913
0.0903427,-0.000681752,0.000265528,-0.028568,0.00382783,0.000631281,-3.9787,-0.000595846,0.000525248,-0.00647219,0.00121474,0.0014234,-0.297833,-4.13072e-05,0.000553727,-0.421472,-0.00432219,0.00140583,-0.808972,0.00163754,0.00147641,-0.0271323,-0.279222,-0.148777,-0.028568,0.231237,0.205723,-3.9787,0.106358,0.227651,-0.00647219,-0.0236128,-0.134628,-0.297833,0.0299261,0.128112,-0.421472,0.0436837,0.205114,-0.808972,0.27764,0.262573,-0.0271323,0.00765363,0.00136339,0.0903427,-0.00026772,-0.000896531,-3.9787,0.00366866,-0.000180347,-0.00647219,-0.00681842,-0.00204858,-0.297833,0.00666973,-0.000739587,-0.421472,-0.0027189,-0.00240889,-0.808972,-0.0108098,-0.00747352,-0.0271323,-0.509957,0.00754649,0.0903427,-0.194706,-0.10069,-0.028568,0.416201,-0.0577061,-0.00647219,-0.443834,-0.301666,-0.297833,-0.698799,-0.277759,-0.421472,-0.237701,-0.482582,-0.808972,-1.83298,-0.847654,-0.0271323,0.000129104,0.00155797,0.0903427,0.000160185,0.000558743,-0.028568,0.00145718,2.60792e-05,-3.9787,-0.000865263,-0.000613684,-0.297833,0.000271461,0.000519185,-0.421472,0.00275893,0.00194414,-0.808972,0.000834405,0.000789938,-0.0271323,0.0720255,0.0212602,0.0903427,0.0145209,0.00886942,-0.028568,-0.0125498,0.00841581,-3.9787,0.0147336,-0.0155319,-0.00647219,0.0133171,0.0130141,-0.421472,0.00651949,-0.00453122,-0.808972,-0.0189814,0.00239298,-0.0271323,-0.00976413,0.0395094,0.0903427,-0.0462592,-0.0220284,-0.028568,-0.104955,-0.0410522,-3.9787,-0.0789261,-0.109782,-0.00647219,0.115593,0.0596186,-0.297833,-0.0219657,-0.0433649,-0.808972,-0.0310884,0.0171412,-0.0271323,0.133699,0.0402834,0.0903427,-0.0325507,-0.0525044,-0.028568,-0.0757764,-0.164749,-3.9787,-0.186236,-0.287602,-0.00647219,-0.128635,-0.0164942,-0.297833,-0.0425468,-0.062001,-0.421472,0.109603,0.0049222
0.151277,0.00049777,0.00035923,-0.0262124,0.00389986,0.00058995,-3.76427,0.00075406,0.000503902,-0.00601075,0.000687417,0.00133766,-0.278962,-0.000349314,0.000528212,-0.39387,-0.00290379,0.00131961,-0.753679,0.000859066,0.00138005,-0.0259487,-0.240655,-0.142062,-0.0262124,0.363632,0.189061,-3.76427,0.107389,0.215501,-0.00601075,0.0577378,-0.125269,-0.278962,0.011243,0.120654,-0.39387,0.210941,0.191593,-0.753679,0.451826,0.244128,-0.0259487,0.00564828,0.00129008,0.151277,-0.00683606,-0.00130887,-3.76427,0.00476002,-0.000188296,-0.00601075,-0.00415993,-0.00193384,-0.278962,0.00829071,-0.000714304,-0.39387,0.00432361,-0.00226745,-0.753679,-0.00815027,-0.00695976,-0.0259487,-0.42747,0.00436666,0.151277,-0.0606565,-0.125944,-0.0262124,0.24786,-0.0583737,-0.00601075,-0.657823,-0.285955,-0.278962,-0.675337,-0.264815,-0.39387,-0.178262,-0.454282,-0.753679,-1.41874,-0.791453,-0.0259487,0.000656895,0.00151022,0.151277,-0.000301721,0.000631466,-0.0262124,0.00164236,6.21043e-05,-3.76427,-0.000577757,-0.000554954,-0.278962,-2.22587e-05,0.000515451,-0.39387,0.00246365,0.00184325,-0.753679,0.000525985,0.000766081,-0.0259487,0.0334879,0.0208283,0.151277,0.0562197,0.00710796,-0.0262124,-0.00796563,0.00865714,-3.76427,0.0558592,-0.014061,-0.00601075,-0.00206525,0.0129006,-0.39387,-0.0371522,-0.00345587,-0.753679,0.000277433,0.00303383,-0.0259487,-0.0235737,0.0371488,0.151277,-0.0135241,-0.0271934,-0.0262124,-0.0966297,-0.0388689,-3.76427,-0.089311,-0.104581,-0.00601075,0.0444609,0.0546586,-0.278962,-0.0421822,-0.0416257,-0.753679,-0.0244461,0.0148401,-0.0259487,0.101551,0.036813,0.151277,-0.0651172,-0.061773,-0.0262124,-0.0625511,-0.154317,-3.76427,-0.220294,-0.274015,-0.00601075,-0.00189825,-0.0180371,-0.278962,-0.0830616,-0.0606376,-0.39387,0.116711,0.00189528
0.212211,0.00734748,0.000452933,-0.0238569,0.00131432,0.00054862,-3.54983,0.00152134,0.000482557,-0.00554931,0.000604499,0.00125192,-0.260091,-0.000506308,0.000502697,-0.366268,-0.000403147,0.00123339,-0.698386,-0.000930376,0.00128369,-0.0247651,-0.193467,-0.135346,-0.0238569,0.301436,0.172398,-3.54983,0.123344,0.203351,-0.00554931,0.0417098,-0.115909,-0.260091,0.0179024,0.113197,-0.366268,0.333075,0.178072,-0.698386,0.461888,0.225683,-0.0247651,0.00298937,0.00121678,0.212211,-0.00597158,-0.00172121,-3.54983,0.00491632,-0.000196244,-0.00554931,-0.000244356,-0.00181911,-0.260091,0.00632338,-0.00068902,-0.366268,0.00579746,-0.00212601,-0.698386,-0.000549387,-0.006446,-0.0247651,-0.282512,0.00118682,0.212211,0.115105,-0.151197,-0.0238569,0.167107,-0.0590413,-0.00554931,-0.802977,-0.270244,-0.260091,-0.619755,-0.251871,-0.366268,-0.146223,-0.425983,-0.698386,-0.684503,-0.735252,-0.0247651,0.00127263,0.00146248,0.212211,0.000410676,0.000704189,-0.0238569,0.00145943,9.81295e-05,-3.54983,-0.0005478,-0.000496224,-0.260091,-0.000339758,0.000511716,-0.366268,0.00212566,0.00174236,-0.698386,0.000325679,0.000742224,-0.0247651,-0.0139797,0.0203963,0.212211,0.044074,0.0053465,-0.0238569,0.0155614,0.00889847,-3.54983,0.076685,-0.0125901,-0.00554931,-0.0152615,0.0127871,-0.366268,-0.0457841,-0.00238053,-0.698386,0.0189439,0.00367468,-0.0247651,-0.034129,0.0347882,0.212211,-0.0225394,-0.0323584,-0.0238569,-0.0673413,-0.0366855,-3.54983,-0.0895316,-0.0993802,-0.00554931,-0.0183861,0.0496986,-0.260091,-0.0517438,-0.0398866,-0.698386,0.0359048,0.0125391,-0.0247651,0.0575472,0.0333427,0.212211,-0.196808,-0.0710416,-0.0238569,-0.123335,-0.143884,-3.54983,-0.238743,-0.260428,-0.00554931,0.109766,-0.01958,-0.260091,-0.102074,-0.0592742,-0.366268,0.0709432,-0.00113164
0.273145,0.00616157,0.000546635,-0.0215013,-0.00161855,0.000507289,-3.33539,0.00122236,0.000461211,-0.00508788,0.000536218,0.00116619,-0.24122,-0.000577406,0.000477181,-0.338666,0.00229107,0.00114717,-0.643093,0.00216893,0.00118733,-0.0235815,-0.147091,-0.12863,-0.0215013,0.107734,0.155735,-3.33539,0.15559,0.191202,-0.00508788,-0.00887027,-0.106549,-0.24122,0.0429964,0.105739,-0.338666,0.314651,0.164551,-0.643093,0.298262,0.207238,-0.0235815,0.00026653,0.00114347,0.273145,-0.00516428,-0.00213355,-3.33539,0.00363972,-0.000204192,-0.00508788,0.00116197,-0.00170437,-0.24122,-0.000424818,-0.000663736,-0.338666,-0.000830057,-0.00198457,-0.643093,-0.00616018,-0.00593223,-0.0235815,-0.0973474,-0.00199302,0.273145,0.131466,-0.176451,-0.0215013,0.0930749,-0.0597089,-0.00508788,-0.782875,-0.254533,-0.24122,-0.590756,-0.238927,-0.338666,-0.185519,-0.397683,-0.643093,-0.675946,-0.67905,-0.0235815,0.00178915,0.00141473,0.273145,0.0014073,0.000776912,-0.0215013,0.000962051,0.000134155,-3.33539,-0.000893694,-0.000437494,-0.24122,-0.000668382,0.000507982,-0.338666,0.00186281,0.00164148,-0.643093,0.000130299,0.000718368,-0.0235815,-0.0526452,0.0199644,0.273145,0.00755078,0.00358504,-0.0215013,0.0376155,0.0091398,-3.33539,0.0620117,-0.0111192,-0.00508788,-0.00542911,0.0126736,-0.338666,0.00838119,-0.00130518,-0.643093,-0.0359278,0.00431553,-0.0235815,-0.0370448,0.0324276,0.273145,-0.0812316,-0.0375234,-0.0215013,-0.0511812,-0.0345021,-3.33539,-0.0750319,-0.0941792,-0.00508788,-0.0184307,0.0447386,-0.24122,-0.0449093,-0.0381474,-0.643093,0.051398,0.010238,-0.0235815,0.022384,0.0298723,0.273145,-0.304801,-0.0803101,-0.0215013,-0.185368,-0.133452,-3.33539,-0.229275,-0.246841,-0.00508788,0.107031,-0.0211229,-0.24122,-0.0836665,-0.0579108,-0.338666,-0.0179014,-0.00415856
0.334079,-0.00259646,0.000640337,-0.0191457,-0.000662963,0.000465959,-3.12096,0.000404283,0.000439866,-0.00462644,0.000255048,0.00108045,-0.222349,-0.000438458,0.000451666,-0.311063,0.00425782,0.00106095,-0.5878,0.00460339,0.00109097,-0.0223979,-0.110325,-0.121914,-0.0191457,0.0145581,0.139073,-3.12096,0.209317,0.179052,-0.00462644,-0.0459817,-0.0971897,-0.222349,0.0788263,0.0982814,-0.311063,0.251643,0.15103,-0.5878,0.171515,0.188793,-0.0223979,-0.00196345,0.00107017,0.334079,-0.00666536,-0.00254589,-3.12096,0.00147439,-0.000212141,-0.00462644,-0.00147084,-0.00158963,-0.222349,-0.00799227,-0.000638452,-0.311063,-0.00509203,-0.00184313,-0.5878,-0.0135578,-0.00541847,-0.0223979,0.104743,-0.00517286,0.334079,-0.0053272,-0.201705,-0.0191457,-0.176182,-0.0603765,-0.00462644,-0.570183,-0.238823,-0.222349,-0.471706,-0.225983,-0.311063,-0.313549,-0.369383,-0.5878,-0.944264,-0.622849,-0.0223979,0.00203683,0.00136698,0.334079,0.00194282,0.000849635,-0.0191457,0.000396367,0.00017018,-3.12096,-0.00121205,-0.000378764,-0.222349,-0.000843991,0.000504248,-0.311063,0.00197576,0.00154059,-0.5878,0.000420765,0.000694511,-0.0223979,-0.0663937,0.0195325,0.334079,-0.0202768,0.00182358,-0.0191457,0.0238342,0.00938112,-3.12096,0.0140293,-0.00964823,-0.00462644,0.0330858,0.0125601,-0.311063,0.0460073,-0.000229835,-0.5878,-0.0744998,0.00495638,-0.0223979,-0.0286608,0.0300669,0.334079,-0.162921,-0.0426884,-0.0191457,-0.0936957,-0.0323188,-3.12096,-0.0397028,-0.0889781,-0.00462644,0.060374,0.0397786,-0.222349,-0.0358669,-0.0364083,-0.5878,-0.0144026,0.00793691,-0.0223979,0.0149574,0.026402,0.334079,-0.322637,-0.0895787,-0.0191457,-0.12078,-0.123019,-3.12096,-0.215276,-0.233254,-0.00462644,-0.0384247,-0.0226657,-0.222349,-0.0331532,-0.0565475,-0.311063,-0.0729441,-0.00718549
0.395013,-0.00554227,0.00073404,-0.0167902,0.00171663,0.000424628,-2.90652,0.000155391,0.00041852,-0.004165,4.87427e-05,0.000994713,-0.203478,8.34156e-05,0.000426151,-0.283461,0.00431448,0.000974725,-0.532507,-0.00192419,0.000994611,-0.0212142,-0.0911215,-0.115198,-0.0167902,0.0229673,0.12241,-2.90652,0.289205,0.166902,-0.004165,-0.0563975,-0.0878301,-0.203478,0.114889,0.0908238,-0.283461,0.223267,0.137509,-0.532507,0.318306,0.170347,-0.0212142,-0.0031981,0.000996865,0.395013,-0.00676733,-0.00295823,-2.90652,-0.000380389,-0.000220089,-0.004165,-0.00381497,-0.0014749,-0.203478,-0.00996563,-0.000613168,-0.283461,-0.00308918,-0.00170169,-0.532507,-4.04791e-05,-0.0049047,-0.0212142,0.303027,-0.0083527,0.395013,-0.10814,-0.226958,-0.0167902,-0.384719,-0.0610441,-0.004165,-0.323134,-0.223112,-0.203478,-0.0835706,-0.213039,-0.283461,-0.492269,-0.341084,-0.532507,-0.346431,-0.566648,-0.0212142,0.0018619,0.00131924,0.395013,0.00164877,0.000922358,-0.0167902,6.31133e-05,0.000206205,-2.90652,-0.000798676,-0.000320033,-0.203478,-0.000654567,0.000500514,-0.283461,0.00230172,0.0014397,-0.532507,0.00157505,0.000670654,-0.0212142,-0.0406322,0.0191005,0.395013,-0.0134991,6.21165e-05,-0.0167902,0.00630311,0.00962245,-2.90652,-0.0542389,-0.00817731,-0.004165,0.0656741,0.0124465,-0.283461,0.0246588,0.00084551,-0.532507,0.0276271,0.00559723,-0.0212142,-0.0056113,0.0277063,0.395013,-0.212469,-0.0478533,-0.0167902,-0.126342,-0.0301354,-2.90652,0.0215696,-0.083777,-0.004165,0.131994,0.0348186,-0.203478,-0.0480169,-0.0346691,-0.532507,-0.0998283,0.00563584,-0.0212142,0.0523445,0.0229316,0.395013,-0.259885,-0.0988473,-0.0167902,-0.0545294,-0.112587,-2.90652,-0.240972,-0.219667,-0.004165,-0.166523,-0.0242086,-0.203478,0.0304413,-0.0551841,-0.283461,-0.0774415,-0.0102124
0.455947,-0.00159334,0.000827742,-0.0144346,0.00161887,0.000383298,-2.69209,-0.00032092,0.000397175,-0.00370356,0.000270983,0.000908976,-0.184607,0.000846934,0.000400636,-0.255859,0.00129388,0.000888503,-0.477214,0.000338505,0.000898252,-0.0200306,-0.0943149,-0.108482,-0.0144346,0.0620162,0.105747,-2.69209,0.316702,0.154752,-0.00370356,-0.0356008,-0.0784705,-0.184607,0.131754,0.0833662,-0.255859,0.211745,0.123988,-0.477214,0.344941,0.151902,-0.0200306,-0.00303033,0.000923561,0.455947,-0.00505291,-0.00337056,-2.69209,-0.000400325,-0.000228038,-0.00370356,-0.00159838,-0.00136016,-0.184607,-0.00325358,-0.000587884,-0.255859,-0.002553,-0.00156025,-0.477214,0.00182571,-0.00439094,-0.0200306,0.439265,-0.0115325,0.455947,-0.131102,-0.252212,-0.0144346,-0.175739,-0.0617117,-0.00370356,-0.198341,-0.207401,-0.184607,0.586542,-0.200095,-0.255859,-0.629581,-0.312784,-0.477214,-0.108829,-0.510446,-0.0200306,0.00130869,0.00127149,0.455947,0.000900637,0.000995081,-0.0144346,0.000214154,0.00024223,-2.69209,7.45848e-05,-0.000261303,-0.184607,-4.07804e-05,0.00049678,-0.255859,0.00218257,0.00133882,-0.477214,0.00186135,0.000646797,-0.0200306,0.018353,0.0186686,0.455947,0.0198437,-0.00169935,-0.0144346,0.026284,0.00986378,-2.69209,-0.0982708,-0.00670638,-0.00370356,0.0569143,0.012333,-0.255859,-0.0155905,0.00192086,-0.477214,0.00321394,0.00623807,-0.0200306,0.0267035,0.0253457,0.455947,-0.215282,-0.0530183,-0.0144346,-0.0519144,-0.027952,-2.69209,0.0500605,-0.078576,-0.00370356,0.108458,0.0298586,-0.184607,-0.0906556,-0.03293,-0.477214,-0.0270507,0.00333477,-0.0200306,0.123494,0.0194613,0.455947,-0.169413,-0.108116,-0.0144346,-0.143328,-0.102154,-2.69209,-0.295753,-0.206079,-0.00370356,-0.118835,-0.0257515,-0.184607,0.0856869,-0.0538207,-0.255859,-0.099245,-0.0132393
0.516881,0.0030107,0.000921444,-0.0120791,0.00205321,0.000341968,-2.47765,-0.00215535,0.000375829,-0.00324213,0.0012339,0.000823239,-0.165737,0.000521698,0.000375121,-0.228257,-0.00165057,0.000802282,-0.421921,0.000942258,0.000801893,-0.018847,-0.106845,-0.101767,-0.0120791,0.0897998,0.0890843,-2.47765,0.219488,0.142602,-0.00324213,0.00161765,-0.0691109,-0.165737,0.0804961,0.0759085,-0.228257,0.179836,0.110467,-0.421921,0.16753,0.133457,-0.018847,-0.00189973,0.000850257,0.516881,-0.00312559,-0.0037829,-2.47765,0.00178086,-0.000235986,-0.00324213,0.000269161,-0.00124543,-0.165737,0.00194673,-0.0005626,-0.228257,-0.00433768,-0.00141881,-0.421921,-0.00354947,-0.00387717,-0.018847,0.375297,-0.0147124,0.516881,-0.112677,-0.277465,-0.0120791,0.12793,-0.0623793,-0.00324213,-0.0569394,-0.19169,-0.165737,0.883353,-0.187151,-0.228257,-0.617995,-0.284484,-0.421921,-0.314715,-0.454245,-0.018847,0.00113151,0.00122375,0.516881,0.000488263,0.0010678,-0.0120791,0.000332209,0.000278255,-2.47765,0.0006113,-0.000202573,-0.165737,0.000393713,0.000493046,-0.228257,0.00187097,0.00123793,-0.421921,0.00258059,0.00062294,-0.018847,0.032211,0.0182366,0.516881,0.0536588,-0.00346081,-0.0120791,0.0120338,0.0101051,-2.47765,-0.075805,-0.00523545,-0.00324213,0.0176806,0.0122195,-0.228257,-0.0273024,0.0029962,-0.421921,-0.0391944,0.00687892,-0.018847,0.0344777,0.0229851,0.516881,-0.176388,-0.0581833,-0.0120791,0.0833641,-0.0257687,-2.47765,-0.0143139,-0.0733749,-0.00324213,0.0240629,0.0248986,-0.165737,-0.117795,-0.0311908,-0.421921,-0.0552647,0.00103369,-0.018847,0.124742,0.015991,0.516881,-0.127071,-0.117384,-0.0120791,-0.0789811,-0.0917218,-2.47765,-0.333599,-0.192492,-0.00324213,-0.0187834,-0.0272943,-0.165737,0.0959759,-0.0524573,-0.228257,-0.133022,-0.0162663
0.577815,0.00255876,0.00101515,-0.0097235,0.00318077,0.000300637,-2.26321,-0.00294844,0.000354483,-0.00278069,0.00262387,0.000737502,-0.146866,-0.000729653,0.000349606,-0.200654,-0.000522021,0.000716061,-0.366628,-0.00154656,0.000705534,-0.0176634,-0.118393,-0.0950509,-0.0097235,0.067617,0.0724216,-2.26321,0.133922,0.130452,-0.00278069,0.0283067,-0.0597513,-0.146866,-0.0140418,0.0684509,-0.200654,0.107954,0.0969459,-0.366628,0.152638,0.115012,-0.0176634,-0.000870107,0.000776953,0.577815,-0.00250963,-0.00419524,-2.26321,0.00228563,-0.000243934,-0.00278069,-0.00426648,-0.00113069,-0.146866,0.000110302,-0.000537316,-0.200654,-0.00581373,-0.00127737,-0.366628,-0.00553624,-0.00336341,-0.0176634,0.129754,-0.0178922,0.577815,-0.101581,-0.302719,-0.0097235,0.179783,-0.0630469,-0.00278069,0.263277,-0.17598,-0.146866,0.557284,-0.174207,-0.200654,-0.39327,-0.256185,-0.366628,-0.535322,-0.398043,-0.0176634,0.00157853,0.001176,0.577815,0.00103669,0.00114053,-0.0097235,0.000136497,0.00031428,-2.26321,0.000654395,-0.000143843,-0.146866,0.000319866,0.000489312,-0.200654,0.00189621,0.00113704,-0.366628,0.00264855,0.000599084,-0.0176634,-0.0215073,0.0178047,0.577815,0.0638585,-0.00522227,-0.0097235,-0.0310619,0.0103464,-2.26321,-0.0154764,-0.00376452,-0.00278069,-0.0135351,0.012106,-0.200654,0.0191905,0.00407155,-0.366628,-0.0138594,0.00751977,-0.0176634,0.0104446,0.0206245,0.577815,-0.11019,-0.0633483,-0.0097235,0.0990346,-0.0235853,-2.26321,-0.0928377,-0.0681738,-0.00278069,-0.0305775,0.0199386,-0.146866,-0.112758,-0.0294517,-0.366628,-0.13337,-0.00126738,-0.0176634,0.0254566,0.0125206,0.577815,-0.189245,-0.126653,-0.0097235,0.0949318,-0.0812893,-2.26321,-0.325684,-0.178905,-0.00278069,-0.0697888,-0.0288372,-0.146866,0.0472832,-0.051094,-0.200654,-0.139613,-0.0192932
0.638749,-0.00106739,0.00110885,-0.00736794,0.00147791,0.000259307,-2.04878,-0.000344812,0.000333138,-0.00231925,0.00233916,0.000651765,-0.127995,-0.00023225,0.00032409,-0.173052,0.00281373,0.000629839,-0.311335,0.00268811,0.000609175,-0.0164798,-0.125614,-0.088335,-0.00736794,-0.0230502,0.0557588,-2.04878,0.200621,0.118302,-0.00231925,0.0237176,-0.0503917,-0.127995,-0.0107489,0.0609933,-0.173052,0.11043,0.0834249,-0.311335,0.411617,0.0965669,-0.0164798,-0.00189988,0.000703649,0.638749,-0.00305783,-0.00460758,-2.04878,-0.00238394,-0.000251883,-0.00231925,-0.00567305,-0.00101595,-0.127995,-0.00460948,-0.000512032,-0.173052,-0.00478496,-0.00113593,-0.311335,-0.00599511,-0.00284964,-0.0164798,-0.0084187,-0.0210721,0.638749,-0.148153,-0.327973,-0.00736794,0.0714096,-0.0637145,-0.00231925,0.385873,-0.160269,-0.127995,0.0438754,-0.161263,-0.173052,-0.181123,-0.227885,-0.311335,-0.498353,-0.341842,-0.0164798,0.00195954,0.00112826,0.638749,0.00198912,0.00121325,-0.00736794,0.000139143,0.000350306,-2.04878,0.000275445,-8.5113e-05,-0.127995,-8.91477e-05,0.000485578,-0.173052,0.00193385,0.00103616,-0.311335,0.000151346,0.000575227,-0.0164798,-0.0624348,0.0173728,0.638749,0.0535888,-0.00698373,-0.00736794,-0.0101092,0.0105878,-2.04878,0.0393723,-0.00229359,-0.00231925,-0.0119135,0.0119925,-0.173052,0.0531181,0.00514689,-0.311335,-0.0136952,0.00816062,-0.0164798,-0.00482973,0.0182639,0.638749,-0.0530724,-0.0685133,-0.00736794,-0.0764494,-0.0214019,-2.04878,-0.0934837,-0.0629728,-0.00231925,-0.0501341,0.0149786,-0.127995,-0.113548,-0.0277125,-0.311335,-0.00336809,-0.00356845,-0.0164798,-0.0704252,0.00905028,0.638749,-0.290486,-0.135922,-0.00736794,-0.0167218,-0.0708568,-2.04878,-0.258535,-0.165318,-0.00231925,-0.130388,-0.0303801,-0.127995,-0.0496741,-0.0497306,-0.173052,-0.0940382,-0.0223201
