rep,id,eta_initT,eta_aS,eta_r,eta_K,eta_tau,eta_Bt0,eta_pP,eta_pU,eta_g,eta_dI,eta_k,eta_aE,eta_w,eta_dE,eta_E50,data
1,24,-0.474881487988111,-2.4019895933202,-0.273392033565895,-0.0825091509110588,-0.213489045209827,0,0.509726275311561,1.28652285436207,0,0,0,0,1.31793041094368,-0.160736425997515,0.8567531438143,africa
2,24,-3.09292765282731,-0.167784666715528,-0.147431320390454,0.0348586984346187,-0.286915953047226,0,0.420633274147485,1.0384459132249,0,0,0,0,0.692053414560378,-0.565461931679542,-1.61390619796734,africa
3,24,-2.63567676088072,-10.2289032258524,-0.191704601743127,-0.0201638185601498,-0.203795596131301,0,0.351272134830988,0.632718679638894,0,0,0,0,0.915924191569588,-0.219080246819497,0.36660392156517,africa
4,24,-2.47347209758348,-2.26175714042789,0.355503693423984,0.0743366901588793,-0.240982943869624,0,0.321126501838357,0.44183553887863,0,0,0,0,1.10341726296146,0.259156000566106,0.139540246954413,africa
5,24,-2.08000989222366,5.65809797624505,0.659117171202122,0.000290299847043266,-0.41248002821407,0,0.466484829981707,1.14132422575722,0,0,0,0,1.52889794930079,0.435020129903733,-1.65254699756506,africa
6,24,-4.76595964887498,3.22306587417108,-0.482058362615098,-0.2163040718031,-0.0507673658248873,0,0.269872539905692,0.824374606162328,0,0,0,0,1.17526676242373,0.262019986001995,0.0112481437322795,africa
7,24,-6.32749927215764,1.51032415131701,0.282127688764057,-0.236994519455154,-0.0986088276050871,0,0.302707562050433,0.943857306363714,0,0,0,0,1.76250401327364,0.956223874313922,-0.0231661879685088,africa
8,24,-8.23397797661744,-2.08931843442821,0.255632489155871,-0.374045996852928,0.110131161256923,0,0.18357391309596,0.396325584163813,0,0,0,0,1.33565069371803,0.702155062268769,-0.202290647830003,africa
9,24,-13.913426474748,-3.32305851437574,-0.406479699298327,-0.460788028970878,0.107795679369914,0,0.185717034219745,-0.340602258052092,0,0,0,0,1.45071099474105,0.628588701452342,0.596219919919346,africa
10,24,-9.99670834636376,-4.79455915412458,-0.119215546604208,-0.412108728809713,0.135960926822782,0,0.165354813711067,0.261620547241731,0,0,0,0,1.18121918396846,-0.0576888770584025,-0.69690004576601,africa
1,25,-8.0380645127674,0.00732702326534108,-0.58245661916242,0.0468762084984461,-0.211726524159981,0,0.0936466377173157,-2.27954040025929,0,0,0,0,1.80668649366613,0.359611445842119,-1.6355697440065,africa
2,25,-7.00578123831559,4.92017728849195,-1.00163738910289,-0.0920254616403443,-0.241390274623291,0,0.221472706944031,-2.80143201176637,0,0,0,0,1.39208190788898,0.179742024825723,-1.6486251355996,africa
3,25,-6.71587162191482,-3.81045450875788,-0.450301178322804,-0.0546690205790858,-0.0964370813695273,0,0.187757797636422,-0.936095026753448,0,0,0,0,1.37627953497083,0.0245794453939405,-1.60111038293203,africa
4,25,-4.95080653487996,0.549868295332929,-0.386986547561532,0.0515332291129601,-0.156032341549554,0,0.220115085822298,-1.14972483489118,0,0,0,0,1.27084411177449,-0.13053502103118,-1.32298097337803,africa
5,25,-6.25058697124932,-11.485368678627,-0.00164448032747744,-0.121865047848243,-0.334287821211689,0,0.379010637708818,-2.21121717476845,0,0,0,0,1.97623044505314,0.45231312950994,-0.817547726156114,africa
6,25,-9.22241015501653,0.237619550085705,0.349017665136164,0.158101706377492,-0.588874690544519,0,0.327009971858572,-1.44667332815222,0,0,0,0,1.92078724301075,0.407672805501355,-1.75716612603095,africa
7,25,-7.1028523855869,2.7393614560765,0.318360496195691,0.214882559710787,-0.543130985377418,0,0.289451150681804,-1.90398697406614,0,0,0,0,1.70854426747399,0.0794212682152123,-2.8609397501575,africa
8,25,-8.89612782007302,4.82770467771054,-0.637517583538175,0.161282604011823,-0.184088508824307,0,-0.0831042245739784,-2.60676215905334,0,0,0,0,1.38771260635493,0.505066723544696,-1.14447743316285,africa
9,25,-8.19561140753471,2.1672221487578,-0.49189134954449,0.292970271547473,-0.37515205434044,0,0.0578371602042392,-2.28535181829307,0,0,0,0,1.06462631634753,0.143979866235148,-1.46171755320927,africa
10,25,-3.84522942177651,-2.04260945625592,-0.410338228909601,0.348440946007369,-0.0931832154871401,0,-0.185269164850365,-1.47832891428967,0,0,0,0,1.10156621624715,0.102613916350656,-0.987274530749719,africa
1,26,-9.60578493841973,6.44365759990304,0.439602086519981,-0.0525320911261186,0.255912892025392,0,0.503969458212078,1.28841282644881,0,0,0,0,1.71507953091513,-1.63797448325292,-0.668691989438307,africa
2,26,-11.8703362567491,-7.94322294260282,0.397033927202683,-0.250111753898251,0.221832572296895,0,0.493264969797016,0.432797307819545,0,0,0,0,1.75796171247038,-0.715968602425811,-1.83818340025167,africa
3,26,-9.61310293908535,-6.43646409703273,0.432758920396415,-0.161717012800938,0.22889984862747,0,0.398407774849056,-0.330960628984072,0,0,0,0,1.63078891498818,-0.702954505966712,-1.06484120474494,africa
4,26,-2.25218080479265,0.925193610035047,-0.0345830697212058,-0.178059694029809,0.111289671940217,0,0.546859593810274,-3.2942242491517,0,0,0,0,1.74104536205757,-0.586026162581582,-1.29737241746728,africa
5,26,-2.53326194087571,4.91681065132856,-0.379965341074676,-0.136604802761541,0.0781776591116761,0,0.386949892830326,-2.0176135752439,0,0,0,0,1.45495676084375,-0.609344221113977,-0.956720806695414,africa
6,26,-2.50410600426489,-0.249584029438737,0.0101893332398205,-0.106158193560418,0.126141336724606,0,0.34758207584255,-2.07610614625202,0,0,0,0,1.54337858133476,-0.352553995973836,-0.257773725924063,africa
7,26,-3.65981616146184,5.34401059724735,-0.103594755463767,0.0151497454427053,0.123539939755611,0,0.19477936202068,-2.14812070181672,0,0,0,0,1.43162101073226,-0.479171238455658,-1.61809772210849,africa
8,26,-4.76502459961528,-3.13162607452842,-0.0271969102887884,-0.155865534197791,0.289240237497942,0,0.0910682602384751,-2.41997391282597,0,0,0,0,1.78734432656657,-0.0511463539875808,-1.27195247429245,africa
9,26,-6.19494160357693,-0.507310316951146,-0.616515858451899,-0.205624410492227,0.173276942995876,0,0.150167114313817,-2.43503985034074,0,0,0,0,1.72174553549932,0.280103845390341,-0.200668143626834,africa
10,26,-5.25563810741555,3.54209309333641,0.44829105241494,-0.345117789009183,-0.0100796348842149,0,0.477824808556505,-2.24457618986164,0,0,0,0,1.96741062617595,0.257043756188362,-0.853166196416462,africa
1,27,-6.51015921532768,-0.810521502411852,0.831391778271297,-0.408473766040751,0.626406168772197,0,-0.182837843735756,-0.85626030791189,0,0,0,0,0.473890364589792,-0.451712249494555,-1.69044352322727,africa
2,27,-6.27358838261379,2.71185556009295,0.703261026379724,-0.455880720099636,0.507562710930037,0,-0.0155876443622129,-0.425097406617081,0,0,0,0,0.759660458917919,-0.871297896861238,0.180707913567411,africa
3,27,-7.08098004994471,-1.97279951411967,0.740693397289911,-0.632551729737316,0.71307341159252,0,-0.0549448407348389,-0.952139809929388,0,0,0,0,1.00166288064054,-0.745292278040991,0.7056319839127,africa
4,27,-7.35498086473098,3.42366308243001,-0.12454354183821,-0.626716201903598,0.709067262437385,0,-0.0457632298237854,-0.421899900003905,0,0,0,0,1.18144197632699,-2.4964740467206,0.587112525729125,africa
5,27,-7.76343526813071,-2.19882518238881,0.103242042596181,-0.561429610708154,0.68832607595036,0,-0.110951626527614,-0.029133253661628,0,0,0,0,1.00393242264818,-2.04601079811523,0.44416321367835,africa
6,27,-7.51158125856016,-8.58593903230048,0.173240756662846,-0.262180729697384,0.707344475642594,0,-0.367772483287692,-0.206860891643503,0,0,0,0,0.887107111165653,-1.41765886658685,0.390294064259529,africa
7,27,-7.42362612397535,-4.58258386106967,0.674262678828927,-0.361088098388367,0.626188155025506,0,-0.208835682921102,-0.921204602890446,0,0,0,0,0.375281273790788,-1.07693482484379,-0.893203572441172,africa
8,27,-5.12387879496056,-2.13505849110633,1.11702255631833,-0.141326703772882,0.493809245042512,0,-0.203626145743449,-1.08229732913787,0,0,0,0,0.0975066185646744,-1.01749535543698,-0.132572856523539,africa
9,27,-3.76569435305164,2.6217382762619,1.25943556754321,-0.165513765075505,0.559206598134152,0,-0.264867043760985,-0.112130425248577,0,0,0,0,0.359179437641333,-0.39248794842729,-0.645833480858907,africa
10,27,-4.68966286161279,5.40137399543211,1.43538665208858,-0.167557587559515,0.483069316665947,0,-0.166598496020671,-0.661724993736951,0,0,0,0,0.240871842800946,-0.494774625424661,-0.435645672453712,africa
1,28,-1.30238008582648,-10.0491667336092,0.356491904007763,-0.187224071785115,0.145623293272283,0,0.171795760065838,-0.459252318344185,0,0,0,0,0.705071045796298,-0.939494336988038,-0.169501166449543,africa
2,28,-5.61644866012283,-5.43621103046016,0.260661242076287,-0.0984800524838997,-0.0380080733643137,0,0.120496988147802,-1.08664291204912,0,0,0,0,0.766396507493291,-0.517008028305858,0.548685081238301,africa
3,28,-4.56518711237004,-0.354452672757721,0.334359849810758,0.00552712993973827,-0.238780309358883,0,0.259652482166243,-0.0792339595405213,0,0,0,0,1.01456565841431,-0.205889713905781,0.649510021399629,africa
4,28,-1.64281669691169,-0.195264495185699,0.543832089033432,0.0343271052835309,-0.0354176016898289,0,0.0956277596007713,0.49193571461002,0,0,0,0,0.772701590475717,-0.402790670211903,0.0554038552597225,africa
5,28,-4.71919141735233,3.32225575676989,0.410963848746361,0.0473601213268196,-0.0750432769558634,0,0.03369594471068,-0.366213747363722,0,0,0,0,0.637086724052376,-0.251081185277055,-1.36076806428378,africa
6,28,-3.45156812162494,-4.58982122999426,0.298291740493211,-0.0210813704408569,0.111183630129379,0,-0.0040246050724889,0.237236550890643,0,0,0,0,0.636323942110638,-0.719425856966926,-0.0131593192752947,africa
7,28,-3.48166904909949,-3.14588620243177,0.183227881969401,0.0377223637617363,-0.272866408244479,0,0.294834153752974,-0.434384467779728,0,0,0,0,0.768296626688903,-0.371027209775083,0.194465567431918,africa
8,28,-3.96575673488224,1.80094909892688,0.441940657902747,-0.0205087848331234,-0.404559685746373,0,0.462559333864718,0.456191761616754,0,0,0,0,0.723440481936847,-0.470511721600865,0.267392170325785,africa
9,28,-4.68328926777702,-2.21098568359293,0.289723864190631,0.133394355369683,-0.415994332489607,0,0.322441286363882,-0.0875276352865398,0,0,0,0,0.421400746639906,-0.48694137794059,-0.743034200951305,africa
10,28,0.228046369842265,-2.06360657358104,-0.629360912529629,0.188850063074864,-0.445498572203765,0,0.419867577897372,0.102615828069343,0,0,0,0,0.619820640552898,-1.17492488836136,-1.91870060621748,africa
1,29,-7.67532274064416,0.172103018023929,-0.0502583472507543,-0.283692063733374,0.388036122673649,0,0.0454556357098399,0.187065459630933,0,0,0,0,0.589234402506315,-1.43937827267874,-1.81522078209333,africa
2,29,-12.1657866239717,2.51960866482059,0.0569161289884159,-0.412283377776693,0.35590574446282,0,0.0162207486494837,0.174330619641515,0,0,0,0,0.681866125667645,-0.62186074165744,-0.0307127538353634,africa
3,29,-9.58871316496455,-7.09335322060107,0.494298791124507,-0.316542448643794,0.509094746860485,0,-0.116379012601649,0.95486297984549,0,0,0,0,0.71068630994578,-0.408266921451823,-0.147923410576447,africa
4,29,-17.6242961079486,-1.59781577404872,0.878142453141855,-0.335181454199219,0.798682754485024,0,-0.195871298335526,0.549991557074057,0,0,0,0,0.455038785087882,-1.52454848781965,0.392105035514597,africa
5,29,-11.1805260522447,-2.94595763098096,-0.377021021822901,-0.246486541145936,0.559925402601479,0,-0.277702374514392,-0.367899192168802,0,0,0,0,-0.0802072545838571,-0.658076304683599,-1.21913897291703,africa
6,29,-7.0095438314886,-2.25034509022371,0.815494472311564,-0.30949357066924,0.60392310806246,0,-0.00396127266240353,-2.01545621722655,0,0,0,0,0.153142322015961,-1.18715778569486,0.00408644085955875,africa
7,29,-5.4366009019265,-2.06145436983055,0.569141092755098,-0.0982527077715325,0.369427454495825,0,0.0962558792844739,-2.37923626201058,0,0,0,0,0.697026143892797,-0.636606006553635,0.49406318764567,africa
8,29,-7.05226304943509,6.97725897855582,0.21082839950994,0.301048908258571,-0.161525527840155,0,-0.0241317750126662,-0.758398462006215,0,0,0,0,-0.0159203488239412,-0.716545111770802,-0.27775782158667,africa
9,29,-10.3048763270026,5.11675928457809,0.545441418064694,0.410636391665062,-0.427710282850137,0,0.0940554063125888,-0.188733743461139,0,0,0,0,-0.403597620956935,-0.826148077153603,-0.94354881749025,africa
10,29,-7.5741112811648,-0.76416862394015,0.34464354307838,0.297419228220326,-0.208781141609845,0,0.056267642376155,-1.39366541866363,0,0,0,0,-0.42674444871435,-1.14794820896553,-1.50302133231317,africa
1,30,-4.74613471110382,1.15460683409372,0.195925531946573,-0.114488456491082,0.251121498155215,0,-0.0535044344886163,-1.77357734394795,0,0,0,0,-0.143316930079286,-1.24007891646735,-0.697340944514843,africa
2,30,-7.15477040989933,-1.51842689351904,-0.101039657402028,-0.234474599284669,0.119138521718124,0,0.038518499909071,-1.27156481501046,0,0,0,0,-0.301050009367872,-0.858679447073458,-2.2728811817816,africa
3,30,-3.85959462256652,-5.72365127599145,0.622534372358667,-0.0305302532219272,0.503116927592612,0,-0.298525209442568,-1.40448194742321,0,0,0,0,0.0891492687730978,-1.17227529483981,-1.71525477903261,africa
4,30,-9.64507380142978,3.17050187123629,-0.842738139155912,-0.0934428315364655,0.010463286001626,0,-0.120107945925026,-0.567978988502037,0,0,0,0,0.299206027235594,-0.860498275886975,-0.269954191612219,africa
5,30,-4.31489240044012,-0.602076367079707,0.0306408881541759,0.0843052025230402,0.148248946809145,0,-0.272937704189288,-0.969954673907055,0,0,0,0,-0.0848674438677061,-0.930538150454815,-1.73826123946039,africa
6,30,1.10793060804985,-2.82398347259311,0.201869675554386,0.575208796882103,0.28742102687109,0,-0.471028409115563,-1.24932821018218,0,0,0,0,0.0936887727337611,-2.44987216571647,-1.04380583221927,africa
7,30,-1.04564380823968,-0.578690624568352,0.304841574304403,0.964574412446843,-0.2112407619324,0,-0.57011184775052,-1.0745155483198,0,0,0,0,-0.626761288462716,-1.15739012843412,-2.38512189230849,africa
8,30,-0.109191874203839,4.69758678247453,0.0387644045944318,0.801191739759487,-0.000703069516114596,0,-0.560916432810695,0.716842304074317,0,0,0,0,-0.225313729532313,-1.64877468102841,-0.933865700032286,africa
9,30,-0.0921524963177912,2.87671658168737,0.556895114992991,0.752244607144364,0.12440371292031,0,-0.713372975059914,-0.308458317233449,0,0,0,0,-0.0650247679834614,-0.53793329416245,-2.29000451863232,africa
10,30,-1.47192562460851,-3.90924652692046,0.287987933249907,0.499772336183027,0.236229399377359,0,-0.655899534888555,0.213831532519339,0,0,0,0,0.459952879137103,-0.131858798438055,-2.19220894780722,africa
1,31,-7.58197631443024,-6.60649927635288,-0.0764490986346415,0.427923787154354,-0.557806828827687,0,-0.0502594747261183,-2.01992586541026,0,0,0,0,1.44839395655731,0.695633032652553,-0.495555701966163,africa
2,31,-7.24288456905856,-1.72608878620027,0.135562908205976,0.379448068289104,-0.526093278373741,0,0.012500485686881,-0.904965400886636,0,0,0,0,1.74263736070556,0.523788777537628,-0.63609465802933,africa
3,31,-6.57936234315928,2.79710978307705,0.996804716834924,0.572336561912205,-0.576025803780995,0,-0.0598403583838791,-1.15574977511449,0,0,0,0,1.19640746375662,0.640014072063237,-0.332272162194361,africa
4,31,-5.27341553948964,-1.35211099170247,-0.573181261493222,0.321321126771265,-0.297119920783033,0,-0.00979410473494917,-1.02095096399966,0,0,0,0,1.02919858149113,0.147761702720235,-0.391123582055021,africa
5,31,-2.6913709623383,3.82450043573349,0.0330008998189811,0.0558051137292754,-0.125248532982253,0,0.129493638243993,-0.258122847464844,0,0,0,0,1.29357795680515,0.0152924962217616,0.58193552059842,africa
6,31,-5.52366750063085,-6.86573976020112,0.142330793728947,0.016248851941074,0.057778006296394,0,-0.0911956931104768,-1.42484470329637,0,0,0,0,1.23088388569426,0.0880533752588075,-0.139735219703877,africa
7,31,-1.96975878411215,-4.45066749225381,-0.197243537000302,0.0132329070375234,0.235709722906815,0,-0.103308587456911,0.510138859847736,0,0,0,0,1.38007452025185,-0.140137932961179,-0.391637112459492,africa
8,31,-3.99657664642105,-12.835683644491,-0.698623795062448,0.028365326509128,0.0404218866992019,0,0.0181368580248937,0.30767863527364,0,0,0,0,1.26725886867162,-0.145709203115119,-0.230487867454765,africa
9,31,-0.701175922767411,-0.919228729869171,0.241063195385351,0.138404801326149,0.0489427500934017,0,0.0603510194438665,-0.0757113925669094,0,0,0,0,1.18793892977784,-0.269646127251359,-0.752063423646874,africa
10,31,-1.94103759439779,-4.20019968582459,0.106051753647749,0.0171682939948725,0.0796276450816597,0,0.0560598289433065,-0.212807235704129,0,0,0,0,1.22545735881961,-0.321010129571433,-1.67982726174434,africa
1,32,-13.7788963261906,-3.06369873640651,0.811766249298309,0.0387663377576029,0.20877254454149,0,0.135613212579311,-1.6076040730941,0,0,0,0,0.517842320163864,-1.99993455167108,-1.36489817870365,africa
2,32,-10.8259155447604,3.79552995645719,0.61905602577834,0.128046315469156,0.175416542186465,0,0.142921644125026,-1.4844300099202,0,0,0,0,0.793086017727131,-1.74741433947343,-0.351616337495986,africa
3,32,-5.57439176386363,4.134219430923,0.736588510419041,0.0717911782778756,0.261085917097179,0,0.0665522698479444,-1.44913276618881,0,0,0,0,0.75930082621593,-1.13925772319386,-1.12806966240793,africa
4,32,-6.41107933012431,-5.37514963976269,0.342078324683802,0.0352692850715171,0.248877124248162,0,0.0545085989637952,-2.11403935636769,0,0,0,0,0.775434293987872,-1.6725136447745,-0.497860517625901,africa
5,32,-9.5267893367974,3.66224824449211,0.148068193976854,-0.0882559129368412,0.26542236373573,0,-0.0495113712904451,-1.89667493480784,0,0,0,0,0.471539412434369,-1.80297563325557,-1.46195775622443,africa
6,32,-10.5430897439587,0.886428474922758,-0.308905374716218,-0.0884553524114453,0.405599077156639,0,-0.179023794352452,-1.2088434864922,0,0,0,0,0.587376534413125,-2.4151909091751,-0.381160009806055,africa
7,32,-9.93107494397579,-2.75297569505424,0.0723386458407899,-0.189022903640339,0.415029471062192,0,-0.108492747641986,-1.86312246872478,0,0,0,0,0.741050305326982,-0.935168700622166,-0.633154208647182,africa
8,32,-6.33380610247903,4.03658432631839,0.344585156576865,-0.0074368927953434,0.531935895672812,0,-0.106598351859183,0.181113766060651,0,0,0,0,1.13412537900259,-1.39555890292284,0.0663126914388793,africa
9,32,-5.89208977894631,3.68983663036884,-0.161838823286567,0.00502853009949649,0.477602997169645,0,-0.107488290590948,-0.398671163395843,0,0,0,0,1.13412537900259,-1.13806365248751,-0.72548786851493,africa
10,32,-8.90118879233263,0.371576749330669,0.388047964985185,0.0484426634858633,0.503682634640431,0,-0.289372800332183,-1.60188724904489,0,0,0,0,0.673686354269932,-1.34963273689687,-0.00610473848025372,africa
1,33,-0.5247922191935,-5.46895179053961,0.30671244996012,0.543757044011158,0.366169670501776,0,-0.617916435991611,-1.1452350878842,0,0,0,0,0.41557696023782,-0.850901425805002,-1.21479032054345,africa
2,33,-0.705959788327579,1.49098204113062,-0.072252327567513,0.517406789611732,0.338000274602549,0,-0.624314809771432,-0.638860775179813,0,0,0,0,0.360250173823851,-1.19955002665907,-1.06116146897476,africa
3,33,0.35144024739208,-0.96511669433236,-0.176263770026932,0.660448046590032,0.214853704449887,0,-0.635246244755187,-0.850968147643214,0,0,0,0,0.25937258267319,-1.38342841132728,0.201520251776656,africa
4,33,-1.9662931467299,-3.19067028805401,-0.178646774868383,0.547297586879972,0.190118160027741,0,-0.564925769751283,-0.839526375026387,0,0,0,0,0.306290494949361,-1.06185441984624,-0.0165071665187767,africa
5,33,-0.798557102510466,2.54152441024593,-0.335112146461916,0.526310594794804,0.377240567674157,0,-0.640442064771798,-0.525469966776676,0,0,0,0,0.296940160320902,-1.41173306676337,-0.469521536259269,africa
6,33,-2.15470645414232,-0.134560526719735,0.00671890314745135,0.208534032319879,0.605982062097112,0,-0.631855123003958,-1.32357955774447,0,0,0,0,0.499761663235739,-1.10285246363623,-1.45886884001834,africa
7,33,-3.52213246753237,-5.2355295903765,-1.10072922503154,0.0348061941479821,0.564284689890708,0,-0.527068858009705,-0.668355545072092,0,0,0,0,0.597922028978878,-0.727483165733152,-1.45978196856599,africa
8,33,-3.67953020106977,-8.2577598888552,-0.781091044877508,-0.0786818608820588,0.674830758650902,0,-0.532514913114139,-1.53380013317614,0,0,0,0,0.729625098207056,-0.86656273830248,-1.53198133811986,africa
9,33,-4.76974326134292,-1.28010783071106,0.236993142110293,0.0536973781346749,0.643087050319075,0,-0.517444816418926,-1.79301219923687,0,0,0,0,0.906608753929332,-1.06205588049635,0.780790437828922,africa
10,33,-4.00519873328397,3.31494249366004,0.371446592334316,-0.0569728631488772,0.671732704749602,0,-0.515455864193353,-2.77933793055241,0,0,0,0,0.788466746223713,-0.831848559789726,0.577050014286386,africa
1,34,-0.967909935772135,-5.77104175732537,-0.0781640116061213,0.490028737285658,-1.47487515347346,0,0.31476133491364,2.20815457052507,0,0,0,0,-0.513009570366789,-0.886267270576627,-0.282832876849699,africa
2,34,-0.32196468372376,1.20934279434238,0.638782003218431,0.531154543574324,-1.65694772812011,0,0.392925478500059,2.04552918092172,0,0,0,0,0.353437755493708,0.119515021255368,-0.770242355522013,africa
3,34,-2.14510300607354,4.06942859264515,-0.114521442231986,0.707621112514781,-1.64324617172001,0,0.238637544942011,1.99156330887881,0,0,0,0,-0.064687107136861,-0.792252928917617,1.3770529809022,africa
4,34,-0.328713188389981,5.07692912674715,-0.150052922184503,0.697143900540765,-1.47189621216388,0,0.0967372240259078,2.18971975573533,0,0,0,0,0.468652592334235,0.697465625831064,0.706731174103434,africa
5,34,-2.75185159440862,-2.25936581849175,-0.0191717397029426,0.719965910305021,-1.31856538574656,0,-0.12523101912052,1.69199858435874,0,0,0,0,-0.554504125554852,-0.677529570953495,0.932556586534365,africa
6,34,1.22527918072468,-0.821846285644029,-0.634845680810269,0.871173014715467,-1.45399162570903,0,-0.150600744694049,1.13527898015192,0,0,0,0,0.557435387407191,-0.00261108368805538,1.79559604733652,africa
7,34,-1.72952584880994,1.26259874554441,-0.406071556212265,0.850104424314103,-1.39989641257344,0,-0.122925293566597,0.499897307780794,0,0,0,0,-0.262421925480071,-0.41796810315986,-0.197365422096621,africa
8,34,-7.50205694222133,4.84852385829065,0.293689877284851,0.739067138934938,-1.42500495546754,0,0.00491483255869288,2.93635381327624,0,0,0,0,0.570979926462541,-0.0126449185271104,0.662418522996384,africa
9,34,-0.963682203299042,1.49481828827833,-0.139581451065448,0.780094567831972,-1.54459467953186,0,0.077329193386098,0.247575866845363,0,0,0,0,0.70079678641102,-0.197352116436041,-0.663625710642845,africa
10,34,1.31672779841913,1.92269832530219,-0.00477861717222504,0.769773225803843,-1.55043471835359,0,0.0718427469195368,2.07496829334286,0,0,0,0,0.523169755931036,1.05122042422408,-0.429544275049894,africa
