rep,id,initT,aS,r,K,tau,Bt0,pP,pU,g,dI,k,aE,w,dE,E50,data
1,22,-8.72915604577291,0.000472410060580501,0.72300101953332,71.2201608986988,0.0847265675279435,0.0001,69679.2480854621,20568.6536860977,23,0.8,0.01,1e-05,9.23455396754642,0.0402076967544797,2.14878623629317,africa
2,22,-9.90893424464987,0.00096507217447972,0.209910959494542,116.174057675267,0.0530436703116615,0.0001,66393.494313442,23026.2566699812,23,0.8,0.01,1e-05,6.42521990650395,0.0403011909061969,1.26562403868299,africa
3,22,-6.77797319546326,0.00272943438819159,0.49365341562208,137.063327920184,0.068554745923407,0.0001,49621.9661873943,44951.945407568,23,0.8,0.01,1e-05,6.31897163324957,0.0449527136052,5.75473195462506,africa
4,22,-2.91724106099018,1.48076464058783,0.57800063769639,148.789838584314,0.0760803850768781,0.0001,52239.7275334227,75127.8633046839,23,0.8,0.01,1e-05,6.17970483627701,0.0326378722889495,9.75701476754893,africa
5,22,-15.2904054297154,0.0174316190096397,0.651739131462963,122.836414665792,0.0695118416544778,0.0001,45268.9365297357,61580.1103344325,23,0.8,0.01,1e-05,6.91491317064419,0.0375714441355271,2.12000374920965,africa
6,22,-10.8789837366446,0.0761578876232402,0.321028225976293,142.664227283558,0.0852987409910009,0.0001,30448.5291810021,5638.62822284156,23,0.8,0.01,1e-05,5.51430199615974,0.0702275015385272,4.23085204373422,africa
7,22,-10.3001421935647,0.0471442801190481,0.317928723112575,171.839045145194,0.075784936024215,0.0001,29073.1526277316,12522.0447421337,23,0.8,0.01,1e-05,4.09488267181274,0.0522623687423648,4.71992221825251,africa
8,22,-14.4853213673902,0.000208067066350135,0.440077261300977,144.956344819869,0.0821762195928327,0.0001,27374.3251644291,15662.7746073696,23,0.8,0.01,1e-05,5.85267710962075,0.0761308225779032,12.586783121489,africa
9,22,-13.6207210932779,0.0833733143977088,0.222206429327223,114.58612967161,0.0940661314142091,0.0001,30714.3035547664,50265.504753227,23,0.8,0.01,1e-05,13.756115625109,0.0780502186614353,5.93628460437683,africa
10,22,-6.14338029150181,1.45102243294649,0.223109806983606,105.016627365647,0.0967198471572497,0.0001,40445.0074183801,78307.2711711169,23,0.8,0.01,1e-05,9.83042677736613,0.100317028004999,34.7196092224993,africa
1,23,-15.243023220163,2.02499639707372,0.466560746724012,66.1241743796598,0.0757404491388198,0.0001,57650.6555294213,16839.8174570412,23,0.8,0.01,1e-05,2.01131135348639,0.00660477909346889,10.095987772268,africa
2,23,-17.0300524750555,0.0167776530396438,0.246548788697884,86.1701675020419,0.0616160599663036,0.0001,56820.0135526736,53427.5422794757,23,0.8,0.01,1e-05,2.12486975085613,0.00285431030189912,6.17169391607742,africa
3,23,-12.5703215495279,7.01525965663487e-06,0.224453693059214,84.7623532237188,0.0692287771381605,0.0001,52996.3950487641,11649.6349830669,23,0.8,0.01,1e-05,1.65342282925356,0.00433200182005132,4.03359129611077,africa
4,23,-12.5225720255632,0.20634243794577,0.132431829074371,104.31150068813,0.0535350033650869,0.0001,54640.4583288256,24178.1203053287,23,0.8,0.01,1e-05,2.09933047254921,0.00288173931436577,11.311255943052,africa
5,23,-14.2535453485452,0.00104677052389309,0.148318682234684,85.1550923761733,0.0718648045472799,0.0001,50577.884531418,16470.5865183883,23,0.8,0.01,1e-05,1.87157545974643,0.00397218202036165,3.3876417142968,africa
6,23,-7.07518752603486,0.00128140045843005,0.436614521222584,107.887524259414,0.0727300765482752,0.0001,46091.5402402206,9396.03867582738,23,0.8,0.01,1e-05,1.52646804551231,0.00658684098989038,2.01878330463805,africa
7,23,-6.05211507752301,8.86688842095149e-07,0.45204280619121,158.283742424962,0.0637722924688836,0.0001,38965.9741677677,8178.67004387974,23,0.8,0.01,1e-05,1.46720106141314,0.00817646140157687,3.12958988904856,africa
8,23,0.940960692396191,0.0446026195622994,0.565879677889787,238.296185790551,0.0610433988352856,0.0001,38720.9190788749,40599.4622909167,23,0.8,0.01,1e-05,1.69394651127685,0.00342262875823427,3.1569733856289,africa
9,23,-2.35257494018633,3.74775363329929e-07,0.599594438732062,247.761521035157,0.0575047834210806,0.0001,37295.0247917349,6796.72147392719,23,0.8,0.01,1e-05,1.1726432292496,0.00273970979554377,0.927676902698302,africa
10,23,-4.28782306231675,0.0301995143631354,0.421319957625581,236.189018969537,0.0496139860685271,0.0001,38326.2403233316,4768.12817716089,23,0.8,0.01,1e-05,1.11339144138746,0.00396213545115922,1.42371744521286,africa
1,24,-0.474881487988111,0.000905376408891791,0.259353803300771,126.689723727667,0.0403880504477229,0.0001,83241.7713006418,181008.83817869,23,0.8,0.01,1e-05,3.73568204472665,0.0170303295827675,23.5550029362803,africa
2,24,-3.09292765282731,0.00845535887102692,0.29416883717393,142.466776657339,0.0375287404855869,0.0001,76146.2839885251,141241.179018935,23,0.8,0.01,1e-05,1.99781366388888,0.0113619532765924,1.99108336480503,africa
3,24,-2.63567676088072,3.61113540356458e-07,0.281429113060238,134.839651965056,0.0407814535943648,0.0001,71043.6971297044,94136.1073061962,23,0.8,0.01,1e-05,2.49908381715781,0.0160651451345432,14.4282633353037,africa
4,24,-2.47347209758348,0.00104167287298297,0.486427998850533,148.203572422415,0.0392927514959943,0.0001,68933.9987707147,77777.9945136028,23,0.8,0.01,1e-05,3.01444961008178,0.0259167188040254,11.4974507852465,africa
5,24,-2.08000989222366,2.86602998095572,0.658986052872005,137.626077970088,0.0331003209004636,0.0001,79718.9907563904,156545.582755617,23,0.8,0.01,1e-05,4.61309016069799,0.0308998831844401,1.91561380375351,africa
6,24,-4.76595964887498,0.251049709958189,0.21050866925474,110.82429907762,0.0475249881771485,0.0001,65489.8746590623,114022.706865452,23,0.8,0.01,1e-05,3.23900687392496,0.0259910503005798,10.1131164195671,africa
7,24,-6.32749927215764,0.0452819837790968,0.452013880197181,108.554853601266,0.0453048539436675,0.0001,67675.9293180057,128493.756009878,23,0.8,0.01,1e-05,5.8270100522404,0.0520370595224743,9.77100088000887,africa
8,24,-8.23397797661744,0.00123771465445722,0.440194946119678,94.6517276923853,0.0558212246247954,0.0001,60075.188449657,74317.6585917022,23,0.8,0.01,1e-05,3.80246938454818,0.0403619429907832,8.16857475583704,africa
9,24,-13.913426474748,0.000360424267221568,0.227035297207412,86.7874563265201,0.0556910072850817,0.0001,60204.0749153614,35567.0891206687,23,0.8,0.01,1e-05,4.26614664495603,0.0374992515835922,18.1524404715357,africa
10,24,-9.99670834636376,8.2746458673217e-05,0.302587245993206,91.1167270172982,0.0572818564518876,0.0001,58990.5828903976,64951.6763521175,23,0.8,0.01,1e-05,3.25834430339488,0.0188788716852098,4.981270839958,africa
1,25,-8.0380645127674,0.0100735393157944,0.190400277503983,144.189201478979,0.0404592980060158,0.0001,54908.5812457697,5116.56136574631,23,0.8,0.01,1e-05,6.09023393323379,0.0286554519328133,1.94841329989645,africa
2,25,-7.00578123831559,1.37026904326359,0.125204426052058,125.489823318286,0.0392767496091654,0.0001,62395.6594195737,3036.15221102935,23,0.8,0.01,1e-05,4.02321730789737,0.0239381710119721,1.92314132797804,africa
3,25,-6.71587162191482,0.000221381147030492,0.217301115493364,130.266337841105,0.0454033515068148,0.0001,60327.0626407254,19607.8104395747,23,0.8,0.01,1e-05,3.96014062092626,0.0204976802037381,2.01672459965165,africa
4,25,-4.95080653487996,0.0173302475538767,0.231504347126911,144.862259568926,0.0427765760354255,0.0001,62311.0072302435,15836.1954379238,23,0.8,0.01,1e-05,3.56385958888534,0.0175525151410308,2.6634016447302,africa
5,25,-6.25058697124932,1.02793998640281e-07,0.340338502754637,121.800575470176,0.0357923858208227,0.0001,73041.928781809,5478.36024413228,23,0.8,0.01,1e-05,7.21549246095476,0.0314388818720949,4.41513038915794,africa
6,25,-9.22241015501653,0.0126822660432743,0.483283222668316,161.15261483193,0.0277475712789692,0.0001,69340.7653118726,11767.5962936441,23,0.8,0.01,1e-05,6.8263303353769,0.0300663040845429,1.72533108769719,africa
7,25,-7.1028523855869,0.154770991327602,0.468691933866405,170.567768598235,0.029046326474957,0.0001,66784.709598139,7448.67401034807,23,0.8,0.01,1e-05,5.52091864409351,0.0216532063278957,0.572149672189588,africa
8,25,-8.89612782007302,1.24923890730923,0.180200048705384,161.666040948266,0.0415931086712648,0.0001,46012.7614506251,3688.65113950429,23,0.8,0.01,1e-05,4.00567700568172,0.0331419216819369,3.18390254513887,africa
9,25,-8.19561140753471,0.0873398859073457,0.208448883779551,184.420854652844,0.0343592390708919,0.0001,52977.1222993092,5086.91312136694,23,0.8,0.01,1e-05,2.89975519046344,0.0230972171318784,2.3183773892199,africa
10,25,-3.84522942177651,0.00129689848960334,0.226160962697906,194.939854755186,0.0455513285413804,0.0001,41544.0304947928,11400.9204245691,23,0.8,0.01,1e-05,3.00887488416639,0.0221612704254617,3.72590793191944,africa
1,26,-9.60578493841973,6.28702140421612,0.529105204045477,130.545005455643,0.0645820105438256,0.0001,82763.9403605376,181351.263315347,23,0.8,0.01,1e-05,5.55711745742394,0.00388746700613337,5.12378335940675,africa
2,26,-11.8703362567491,3.55060293309082e-06,0.507054821126422,107.140212509821,0.0624181174962671,0.0001,81882.7196428639,77078.1863059318,23,0.8,0.01,1e-05,5.80060204176831,0.00977437017067643,1.59106196013473,africa
3,26,-9.61310293908535,1.60206141112882e-05,0.525496809739611,117.042031634725,0.0628608060392217,0.0001,74472.5633428207,35911.6723032182,23,0.8,0.01,1e-05,5.10790283051,0.00990240609576407,3.44782600261391,africa
4,26,-2.25218080479265,0.0252235656662939,0.329310847285747,115.144796204723,0.0558859315844924,0.0001,86390.9218611734,1854.84058855262,23,0.8,0.01,1e-05,5.70330232337669,0.0111306894768284,2.7324883444319,africa
5,26,-2.53326194087571,1.36566360135458,0.233135506603463,120.018431289332,0.0540657373511924,0.0001,73624.1353741873,6648.62077023255,23,0.8,0.01,1e-05,4.28429821215721,0.0108741460792121,3.84150526659669,africa
6,26,-2.50410600426489,0.00779124808658131,0.344389929782319,123.728782755282,0.0567221247669624,0.0001,70782.0247866532,6270.88102530383,23,0.8,0.01,1e-05,4.68037662132978,0.0140578123104551,7.72770070159058,africa
7,26,-3.65981616146184,2.09350649987162,0.307351008165203,139.686394861381,0.0565747597640595,0.0001,60752.1436154303,5835.16360328197,23,0.8,0.01,1e-05,4.18547840126131,0.0123859285649724,1.98275515694964,africa
8,26,-4.76502459961528,0.000436467666224003,0.331752194698196,117.72890824051,0.0667706253077376,0.0001,54767.1885566851,4446.19686016769,23,0.8,0.01,1e-05,5.97356753851365,0.0190027920727286,2.80283840195098,africa
9,26,-6.19494160357693,0.00602112895651327,0.184024580902099,112.014207657517,0.0594597699410279,0.0001,58101.4209042409,4379.71281587719,23,0.8,0.01,1e-05,5.59428496964337,0.0264653444080749,8.1818390604974,africa
10,26,-5.25563810741555,0.345391372229172,0.533722612319344,97.4298214480517,0.0494985497192255,0.0001,80628.1475702287,5298.62215267608,23,0.8,0.01,1e-05,7.15213294479105,0.0258620341344667,4.26063792438128,africa
1,27,-6.51015921532768,0.00444626132150814,0.78287808173341,91.4485356182437,0.0935437437236843,0.0001,41645.1602629725,21237.3770462365,23,0.8,0.01,1e-05,1.60623087759257,0.0127307461461355,1.84437703444212,africa
2,27,-6.27358838261379,0.150571891284311,0.688727867312466,87.2143958862235,0.0830618670565859,0.0001,49226.6607092299,32685.3053364066,23,0.8,0.01,1e-05,2.13755031112012,0.00836816292127573,11.9806518959483,africa
3,27,-7.08098004994471,0.00139066990748554,0.714997178324866,73.0904999078814,0.102012608360316,0.0001,47326.8678409297,19295.7177971758,23,0.8,0.01,1e-05,2.7228057670296,0.00949191131608391,20.2512612772004,africa
4,27,-7.35498086473098,0.306815986516103,0.300979349823929,73.518268468231,0.101604748155415,0.0001,47763.4057208182,32789.9840826784,23,0.8,0.01,1e-05,3.25907031847943,0.00164749874697601,17.9878695841397,africa
5,27,-7.76343526813071,0.00110933408359166,0.377974692225454,78.4781715834076,0.0995190498261533,0.0001,44749.1020635479,48564.3514144934,23,0.8,0.01,1e-05,2.72899230674694,0.00258498957595263,15.5918494516584,africa
6,27,-7.51158125856016,1.8671278474189e-06,0.405380428426302,105.854911612033,0.101429855531613,0.0001,34613.7333914553,40656.6377840837,23,0.8,0.01,1e-05,2.4280952716564,0.00484561129163028,14.7741518501245,africa
7,27,-7.42362612397535,0.000102284332722021,0.669042695402456,95.8861959535578,0.0935233521245408,0.0001,40576.4286346407,19901.9636459401,23,0.8,0.01,1e-05,1.45540072313013,0.00681276084690444,4.09342292306186,africa
8,27,-5.12387879496056,0.00118237674321991,1.04169841903962,119.453052020209,0.0819272985106854,0.0001,40788.3646130131,16940.812920409,23,0.8,0.01,1e-05,1.1024187379689,0.00722998468648827,8.75839121188086,africa
9,27,-3.76569435305164,0.137596208313162,1.20113325168899,116.59849456789,0.0874642032167272,0.0001,38365.3980787439,44696.3829579842,23,0.8,0.01,1e-05,1.43215376080975,0.0135074897125653,5.2422542810874,africa
10,27,-4.68966286161279,2.21710836696979,1.43220694405752,116.360431305484,0.0810521133181513,0.0001,42326.9716031772,25798.0268853546,23,0.8,0.01,1e-05,1.27235796302627,0.0121941660912605,6.46846881003234,africa
1,28,-1.30238008582648,4.32217492904014e-07,0.486908929738603,114.094386323834,0.0578380173279417,0.0001,59371.7643370574,31587.7910602421,23,0.8,0.01,1e-05,2.02399047582947,0.00781650822711061,8.4408576989633,africa
2,28,-5.61644866012283,4.3559566294896e-05,0.442414152985361,124.682446300949,0.0481352584295136,0.0001,56402.867170934,16867.3549377553,23,0.8,0.01,1e-05,2.15199755789834,0.0119260400063972,17.3097542870596,africa
3,28,-4.56518711237004,0.00701557319579017,0.476251010778533,138.348692810873,0.039379394452815,0.0001,64823.972931836,46191.1880888291,23,0.8,0.01,1e-05,2.75816515134565,0.0162784567140753,19.1460248490259,africa
4,28,-1.64281669691169,0.00822617051029609,0.587230424049177,142.391062420977,0.0482601130994421,0.0001,55017.4696626648,81773.9489210914,23,0.8,0.01,1e-05,2.16560894645373,0.0133690402319417,10.5696739033184,africa
5,28,-4.71919141735233,0.277228160084897,0.514167479375828,144.258993368523,0.0463851668641707,0.0001,51713.5041812422,34667.7291327743,23,0.8,0.01,1e-05,1.89096394724881,0.0155591842032217,2.56463720663368,africa
6,28,-3.45156812162494,0.000101546735621653,0.459379625710709,134.715986332294,0.0558800056533109,0.0001,49799.1741398365,63387.0483781997,23,0.8,0.01,1e-05,1.88952210407325,0.0097406360323696,9.86926886017977,africa
7,28,-3.48166904909949,0.000430287749404237,0.409449297896512,142.875338538961,0.0380597235071185,0.0001,67145.1812345374,32383.1600989306,23,0.8,0.01,1e-05,2.15609049707171,0.0138005033174757,12.1466165824474,africa
8,28,-3.96575673488224,0.0605539190391885,0.530344002278606,134.793144855021,0.0333635277460119,0.0001,79406.6675804977,78902.6462867096,23,0.8,0.01,1e-05,2.06151362402856,0.0124936504587741,13.0655273708404,africa
9,28,-4.68328926777702,0.00109592571659677,0.455460531035435,157.219746063342,0.0329842004619887,0.0001,69024.6917333701,45809.677601484,23,0.8,0.01,1e-05,1.52409493196478,0.0122900611064677,4.75668450049994,africa
10,28,0.228046369842265,0.00126995125699239,0.181675892020117,166.184761568085,0.0320252429246881,0.0001,76088.0013806514,55403.2819790421,23,0.8,0.01,1e-05,1.85859465543945,0.00617684352917578,1.46797586126413,africa
1,29,-7.67532274064416,0.0118780019173982,0.324189055985453,103.602148092458,0.0737041515573344,0.0001,52325.2288075687,60285.3103775082,23,0.8,0.01,1e-05,1.80260781494795,0.00474150217887913,1.62801960664362,africa
2,29,-12.1657866239717,0.12423733868026,0.360864062045539,91.1008149646019,0.0713736497344403,0.0001,50817.6509600425,59522.4543307106,23,0.8,0.01,1e-05,1.97756467521086,0.0107388878534284,9.69754091215819,africa
3,29,-9.58871316496455,8.30607480555632e-06,0.558851614682277,100.254071535578,0.0831892183498358,0.0001,44506.8892958454,129915.726853404,23,0.8,0.01,1e-05,2.03538768621344,0.0132960281076285,8.62497170573541,africa
4,29,-17.6242961079486,0.00202337987567868,0.82034718922196,98.4027424038589,0.111130563732316,0.0001,41105.9017914612,86661.9192101173,23,0.8,0.01,1e-05,1.57623451624269,0.00435438675217832,14.8009316558534,africa
5,29,-11.1805260522447,0.000525517105659806,0.233822943484031,107.529323453327,0.0875270954776418,0.0001,37876.112294646,34609.3478018805,23,0.8,0.01,1e-05,0.922925046117027,0.0103569311185527,2.95484477561907,africa
6,29,-7.0095438314886,0.00105362858595013,0.770530833367857,100.963246760719,0.0914640604806753,0.0001,49802.3281414264,6662.97970867212,23,0.8,0.01,1e-05,1.1654908421457,0.00610174312075467,10.0409480174388,africa
7,29,-5.4366009019265,0.00127268739415684,0.602282311734421,124.71079541823,0.0723452978981463,0.0001,55052.0380737175,4631.0644450692,23,0.8,0.01,1e-05,2.00777299249588,0.0105817018300908,16.3896211967959,africa
8,29,-7.05226304943509,10.7197602705174,0.420907712108104,185.916758033766,0.0425422405478901,0.0001,48807.8534086083,23420.8006322957,23,0.8,0.01,1e-05,0.984205710075606,0.00976873677893921,7.57480244666656,africa
9,29,-10.3048763270026,1.66793961057518,0.588176231872499,207.449206030866,0.0326000141550973,0.0001,54931.0307374029,41400.3469804746,23,0.8,0.01,1e-05,0.667912821327564,0.00875464307172681,3.89244025361103,africa
10,29,-7.5741112811648,0.00465720959325127,0.48117389944563,185.243162895297,0.0405786417866193,0.0001,52894.0389788102,12408.2005259472,23,0.8,0.01,1e-05,0.652630311434369,0.00634574217631625,2.22457027176785,africa
1,30,-4.74613471110382,0.0317277574502134,0.41468148973609,122.702370540157,0.0642733128311227,0.0001,47395.0868767509,8486.23688745095,23,0.8,0.01,1e-05,0.86647941198553,0.0057872276331992,4.97907508796482,africa
2,30,-7.15477040989933,0.00219056214800221,0.308137324260013,108.828748117684,0.0563262977895861,0.0001,51963.49772899,14019.6257945275,23,0.8,0.01,1e-05,0.740040762850545,0.00847442518748298,1.03014947308472,africa
3,30,-3.85959462256652,3.2677576083346e-05,0.635314131188235,133.449065687064,0.082693411635413,0.0001,37095.5789218513,12274.7101210042,23,0.8,0.01,1e-05,1.09324383131296,0.00619323135472525,1.79917875570885,africa
4,30,-9.64507380142978,0.238194356467892,0.146767112213959,125.312083811518,0.0505259108799888,0.0001,44341.2351218674,28333.4763916383,23,0.8,0.01,1e-05,1.34878748180502,0.00845902566756457,7.63414464321715,africa
5,30,-4.31489240044012,0.00547673283907368,0.351505756176325,149.688329681912,0.0579900794665898,0.0001,38057.0100999004,18955.0110422914,23,0.8,0.01,1e-05,0.918634046907347,0.00788682876470433,1.75825854041712,africa
6,30,1.10793060804985,0.000593689763576045,0.417153756537689,244.559571317638,0.0666492658992497,0.0001,31217.9920324295,14334.8666264994,23,0.8,0.01,1e-05,1.09821789736971,0.00172609236966585,3.52112049280083,africa
7,30,-1.04564380823968,0.0056063196390316,0.462398361231297,360.980716595732,0.0404789563790026,0.0001,28273.1094744282,17073.156881432,23,0.8,0.01,1e-05,0.534319508480348,0.00628610816252652,0.920777553250632,africa
8,30,-0.109191874203839,1.09682165896527,0.354372848634864,306.568698090185,0.0499648588789675,0.0001,28534.2914456195,102397.808345713,23,0.8,0.01,1e-05,0.798265739932878,0.00384570750497368,3.93031428319274,africa
9,30,-0.0921524963177912,0.177558773901932,0.594951752480964,291.924362147369,0.056623648634751,0.0001,24499.4343705596,36728.928541406,23,0.8,0.01,1e-05,0.937044254393389,0.011679077339705,1.01266004269011,africa
10,30,-1.47192562460851,0.000200556067298771,0.454670568865594,226.789542982155,0.0633232401541719,0.0001,25948.7508211413,61920.7002365596,23,0.8,0.01,1e-05,1.58399934382001,0.0175292948906658,1.11669803206056,africa
1,31,-7.58197631443024,1.35155529896325e-05,0.315808526254452,211.066640418964,0.0286231598931799,0.0001,47549.1318262655,6633.26499015717,23,0.8,0.01,1e-05,4.25627326320076,0.0400995577753886,6.09232261646349,africa
2,31,-7.24288456905856,0.00177979164982653,0.390390729150324,201.079066446384,0.0295454491540902,0.0001,50628.9471668407,20227.7941067851,23,0.8,0.01,1e-05,5.7123892041964,0.0337682513230377,5.29355707568974,africa
3,31,-6.57936234315928,0.163971867925614,0.923702375975492,243.858146575223,0.0281063969991712,0.0001,47095.7445198835,15741.0701568642,23,0.8,0.01,1e-05,3.30821068196559,0.0379301513378317,7.17292076500771,africa
4,31,-5.27341553948964,0.0025869358382485,0.192174523842655,189.724165080598,0.0371477455642396,0.0001,49512.6850654527,18012.6095181853,23,0.8,0.01,1e-05,2.7988219079769,0.0231847324102623,6.76296572754433,africa
5,31,-2.6913709623383,0.458099096552032,0.352336293514567,145.482418106819,0.0441138800125314,0.0001,56912.5935079533,38625.0163285438,23,0.8,0.01,1e-05,3.64580778994714,0.0203082004955905,17.894986925461,africa
6,31,-5.52366750063085,1.04291066332739e-05,0.39304180990073,139.840009489659,0.0529739885881853,0.0001,45641.952855236,12027.29081401,23,0.8,0.01,1e-05,3.42425484895192,0.0218409281746469,8.69588454807247,africa
7,31,-1.96975878411215,0.000116707742184973,0.279874604558819,139.418895073866,0.0632903411053961,0.0001,45092.4315680801,83276.1226541747,23,0.8,0.01,1e-05,3.97519784920224,0.0173847666102536,6.75949363060881,africa
8,31,-3.99657664642105,2.66399510036282e-08,0.169518387868233,141.544683875084,0.0520624985526773,0.0001,50915.1164849671,68013.1888946016,23,0.8,0.01,1e-05,3.55110516339476,0.0172881806818825,7.94146069956899,africa
9,31,-0.701175922767411,0.00398826525478993,0.433828109411183,158.009463871355,0.0525080113722041,0.0001,53110.4668621978,46354.1865604319,23,0.8,0.01,1e-05,3.28031327917226,0.0152729936267971,4.71392865336377,africa
10,31,-1.94103759439779,0.000149925827153053,0.379038185249821,139.968643401839,0.0541441887747953,0.0001,52883.0480290667,40415.5967940476,23,0.8,0.01,1e-05,3.40572336426325,0.0145083180560143,1.86406172735651,africa
1,32,-13.7788963261906,0.000467145903266948,0.767663470986956,143.024574562759,0.0616082352033241,0.0001,57261.9421969416,10018.355218517,23,0.8,0.01,1e-05,1.67840228514982,0.0027068828198921,2.55406680503453,africa
2,32,-10.8259155447604,0.445018141811613,0.633108127299807,156.381172948193,0.0595871262137701,0.0001,57681.9701849775,11331.5740782361,23,0.8,0.01,1e-05,2.21020664951735,0.00348447690545214,7.03549995955914,africa
3,32,-5.57439176386363,0.624408326601705,0.712068211446473,147.826798213068,0.0649169605088954,0.0001,53440.8414754132,11738.6901806875,23,0.8,0.01,1e-05,2.13678171634029,0.00640113008372572,3.23657421891833,africa
4,32,-6.41107933012431,4.63022581579822e-05,0.479941165100176,142.525283622305,0.0641292212430695,0.0001,52801.0778532901,6037.46154174119,23,0.8,0.01,1e-05,2.1715350070231,0.00375548947197965,6.07829710521072,africa
5,32,-9.5267893367974,0.389488109593791,0.395303329496158,125.963756014076,0.0651990807015594,0.0001,47584.7168041103,7503.33861845645,23,0.8,0.01,1e-05,1.60245914097215,0.00329615500876082,2.31782057485763,africa
6,32,-10.5430897439587,0.0242644803720355,0.250304912396851,125.938636373765,0.0750100483517043,0.0001,41804.3002517624,14927.1174055686,23,0.8,0.01,1e-05,1.79926191648543,0.00178700559010502,6.83068583203563,africa
7,32,-9.93107494397579,0.000637379141387229,0.366472632088885,113.889334189662,0.0757207685731988,0.0001,44859.2700751546,7759.36527742363,23,0.8,0.01,1e-05,2.09813804319159,0.00785039283275832,5.30914541945852,africa
8,32,-6.33380610247903,0.566325736763725,0.481145806205163,136.566712982841,0.0851112224958042,0.0001,44944.3318320829,59927.5763011419,23,0.8,0.01,1e-05,3.10845363481565,0.00495389120919458,10.6856079474411,africa
9,32,-5.89208977894631,0.400383053797713,0.289960983916638,138.279729368752,0.0806102653123131,0.0001,44904.3519228857,33560.5691969683,23,0.8,0.01,1e-05,3.10845363481565,0.00640877805084427,4.84088339876212,africa
10,32,-8.90118879233263,0.0145001912982854,0.502518856188639,144.415244369557,0.0827402051156355,0.0001,37436.6512723046,10075.7924153071,23,0.8,0.01,1e-05,1.96145462632703,0.00518670975028126,9.93913857575106,africa
1,33,-0.5247922191935,4.21564872572462e-05,0.463264260811225,236.987446609088,0.0721099960340405,0.0001,26953.3223873722,15907.4557997867,23,0.8,0.01,1e-05,1.51524472449745,0.00854059645398816,2.9677223481155,africa
2,33,-0.705959788327579,0.0444145506958244,0.317136687384897,230.824323632965,0.0701070444218364,0.0001,26781.4155048514,26394.6735479402,23,0.8,0.01,1e-05,1.43368804091841,0.00602659543549758,3.46053646250994,africa
3,33,0.35144024739208,0.00380938743753135,0.285808335042644,266.319888451956,0.0619840261977567,0.0001,26490.2505274191,21350.0665717591,23,0.8,0.01,1e-05,1.29611662547424,0.0050143503027643,12.2326101002073,africa
4,33,-1.9662931467299,0.00041144283172724,0.285128063263903,237.827997949148,0.0604696245532616,0.0001,28420.1168919254,21595.7520371393,23,0.8,0.01,1e-05,1.35837685085306,0.00691627862280472,9.83628330174521,africa
5,33,-0.798557102510466,0.126990147313443,0.243830436791837,232.888715274263,0.072912753810498,0.0001,26352.9689076216,29563.8709158415,23,0.8,0.01,1e-05,1.34573476870194,0.0048744106595371,6.25301380757483,africa
6,33,-2.15470645414232,0.00874099970871458,0.343196820105828,169.488344449579,0.0916525747815708,0.0001,26580.2346795532,13309.0392560084,23,0.8,0.01,1e-05,1.6483283666309,0.00663845867920982,2.32499119741878,africa
7,33,-3.52213246753237,5.3240041957011e-05,0.113392581917681,142.459296737227,0.08790948409779,0.0001,29516.6392710129,25627.5375873859,23,0.8,0.01,1e-05,1.81833642152411,0.00966246805493208,2.3228691505816,africa
8,33,-3.67953020106977,2.59239065583952e-06,0.156099582682604,127.175531113934,0.0981850304252635,0.0001,29356.3269581221,10785.7182230653,23,0.8,0.01,1e-05,2.07430280204328,0.00840788146213464,2.16107061690592,africa
9,33,-4.76974326134292,0.0027800732110976,0.4320659942774,145.176102565273,0.0951172228565914,0.0001,29802.0799784221,8322.90045274895,23,0.8,0.01,1e-05,2.47591185375794,0.006914885405161,21.8319726536237,africa
10,33,-4.00519873328397,0.275208113179306,0.494245220270302,129.966570147953,0.0978813186094103,0.0001,29861.413878308,3103.97973887615,23,0.8,0.01,1e-05,2.20002064898768,0.00870487935427253,17.8077740668362,africa
1,34,-0.967909935772135,3.11650917620493e-05,0.31526740623576,224.59052720251,0.0114403645528832,0.0001,68496.6158461414,454945.474703332,23,0.8,0.01,1e-05,0.598691061885256,0.00824382968030017,7.53645728984023,africa
2,34,-0.32196468372376,0.0335128144752132,0.645720793542986,234.019552931072,0.00953601112837592,0.0001,74065.3997961142,386662.487177376,23,0.8,0.01,1e-05,1.42395435085729,0.0225390034429276,4.62900868134073,africa
3,34,-2.14510300607354,0.585235122705796,0.304010961026832,279.184049607058,0.00966756853516931,0.0001,63475.9154925269,366348.957259836,23,0.8,0.01,1e-05,0.937360710974122,0.0090564693228385,39.6320476039753,africa
4,34,-0.328713188389981,1.60281096475897,0.293398653621042,276.274249055978,0.0114744955393091,0.0001,55078.5434613555,446635.471165433,23,0.8,0.01,1e-05,1.5978398005248,0.040173111327713,20.27353350341,africa
5,34,-2.75185159440862,0.00104416682891172,0.334425274266378,282.65188104503,0.0133759406553574,0.0001,44114.6526236931,271516.141266897,23,0.8,0.01,1e-05,0.574356999551834,0.0101574020183911,25.4099715966248,africa
6,34,1.22527918072468,0.00439619242068597,0.18068216951021,328.791280129331,0.011681791876522,0.0001,43009.5532978135,155602.080982761,23,0.8,0.01,1e-05,1.746188455932,0.0199478464445187,60.2306368317159,africa
7,34,-1.72952584880994,0.0353459507549568,0.227127979006689,321.936574371546,0.0123311254804792,0.0001,44216.486260644,82427.5984273569,23,0.8,0.01,1e-05,0.769186415884449,0.0131676645686899,8.20890606931179,africa
