aS_vs_dE_abscissa,aS_vs_dE_spline,aS_vs_dE_regression,aS_vs_dS_abscissa,aS_vs_dS_spline,aS_vs_dS_regression,aS_vs_initT_abscissa,aS_vs_initT_spline,aS_vs_initT_regression,aS_vs_lBt0_abscissa,aS_vs_lBt0_spline,aS_vs_lBt0_regression,aS_vs_lae_abscissa,aS_vs_lae_spline,aS_vs_lae_regression,aS_vs_lk_abscissa,aS_vs_lk_spline,aS_vs_lk_regression,aS_vs_lw_abscissa,aS_vs_lw_spline,aS_vs_lw_regression,dE_vs_aS_abscissa,dE_vs_aS_spline,dE_vs_aS_regression,dE_vs_dS_abscissa,dE_vs_dS_spline,dE_vs_dS_regression,dE_vs_initT_abscissa,dE_vs_initT_spline,dE_vs_initT_regression,dE_vs_lBt0_abscissa,dE_vs_lBt0_spline,dE_vs_lBt0_regression,dE_vs_lae_abscissa,dE_vs_lae_spline,dE_vs_lae_regression,dE_vs_lk_abscissa,dE_vs_lk_spline,dE_vs_lk_regression,dE_vs_lw_abscissa,dE_vs_lw_spline,dE_vs_lw_regression,dS_vs_aS_abscissa,dS_vs_aS_spline,dS_vs_aS_regression,dS_vs_dE_abscissa,dS_vs_dE_spline,dS_vs_dE_regression,dS_vs_initT_abscissa,dS_vs_initT_spline,dS_vs_initT_regression,dS_vs_lBt0_abscissa,dS_vs_lBt0_spline,dS_vs_lBt0_regression,dS_vs_lae_abscissa,dS_vs_lae_spline,dS_vs_lae_regression,dS_vs_lk_abscissa,dS_vs_lk_spline,dS_vs_lk_regression,dS_vs_lw_abscissa,dS_vs_lw_spline,dS_vs_lw_regression,initT_vs_aS_abscissa,initT_vs_aS_spline,initT_vs_aS_regression,initT_vs_dE_abscissa,initT_vs_dE_spline,initT_vs_dE_regression,initT_vs_dS_abscissa,initT_vs_dS_spline,initT_vs_dS_regression,initT_vs_lBt0_abscissa,initT_vs_lBt0_spline,initT_vs_lBt0_regression,initT_vs_lae_abscissa,initT_vs_lae_spline,initT_vs_lae_regression,initT_vs_lk_abscissa,initT_vs_lk_spline,initT_vs_lk_regression,initT_vs_lw_abscissa,initT_vs_lw_spline,initT_vs_lw_regression,lBt0_vs_aS_abscissa,lBt0_vs_aS_spline,lBt0_vs_aS_regression,lBt0_vs_dE_abscissa,lBt0_vs_dE_spline,lBt0_vs_dE_regression,lBt0_vs_dS_abscissa,lBt0_vs_dS_spline,lBt0_vs_dS_regression,lBt0_vs_initT_abscissa,lBt0_vs_initT_spline,lBt0_vs_initT_regression,lBt0_vs_lae_abscissa,lBt0_vs_lae_spline,lBt0_vs_lae_regression,lBt0_vs_lk_abscissa,lBt0_vs_lk_spline,lBt0_vs_lk_regression,lBt0_vs_lw_abscissa,lBt0_vs_lw_spline,lBt0_vs_lw_regression,lae_vs_aS_abscissa,lae_vs_aS_spline,lae_vs_aS_regression,lae_vs_dE_abscissa,lae_vs_dE_spline,lae_vs_dE_regression,lae_vs_dS_abscissa,lae_vs_dS_spline,lae_vs_dS_regression,lae_vs_initT_abscissa,lae_vs_initT_spline,lae_vs_initT_regression,lae_vs_lBt0_abscissa,lae_vs_lBt0_spline,lae_vs_lBt0_regression,lae_vs_lk_abscissa,lae_vs_lk_spline,lae_vs_lk_regression,lae_vs_lw_abscissa,lae_vs_lw_spline,lae_vs_lw_regression,lk_vs_aS_abscissa,lk_vs_aS_spline,lk_vs_aS_regression,lk_vs_dE_abscissa,lk_vs_dE_spline,lk_vs_dE_regression,lk_vs_dS_abscissa,lk_vs_dS_spline,lk_vs_dS_regression,lk_vs_initT_abscissa,lk_vs_initT_spline,lk_vs_initT_regression,lk_vs_lBt0_abscissa,lk_vs_lBt0_spline,lk_vs_lBt0_regression,lk_vs_lae_abscissa,lk_vs_lae_spline,lk_vs_lae_regression,lk_vs_lw_abscissa,lk_vs_lw_spline,lk_vs_lw_regression,lw_vs_aS_abscissa,lw_vs_aS_spline,lw_vs_aS_regression,lw_vs_dE_abscissa,lw_vs_dE_spline,lw_vs_dE_regression,lw_vs_dS_abscissa,lw_vs_dS_spline,lw_vs_dS_regression,lw_vs_initT_abscissa,lw_vs_initT_spline,lw_vs_initT_regression,lw_vs_lBt0_abscissa,lw_vs_lBt0_spline,lw_vs_lBt0_regression,lw_vs_lae_abscissa,lw_vs_lae_spline,lw_vs_lae_regression,lw_vs_lk_abscissa,lw_vs_lk_spline,lw_vs_lk_regression
-0.312339,0.00143579,0.000721448,-0.0245729,0.000877655,0.000894318,-4.42924,5.97226e-05,-0.000757082,-0.00320784,0.00401568,0.00100894,-0.177726,0.00142702,0.0017897,-0.508036,0.00234838,0.00104039,-0.591625,-0.000527636,0.00120876,-0.0102687,-0.267615,-0.108612,-0.0245729,-0.0243243,0.00106971,-4.42924,-0.0244237,0.0727805,-0.00320784,-0.311369,-0.11289,-0.177726,0.101761,-0.08963,-0.508036,0.248054,0.271752,-0.591625,0.0371835,0.167627,-0.0102687,0.00491294,-0.000718037,-0.312339,0.00267597,-0.00042387,-4.42924,0.00577418,0.000999403,-0.00320784,0.00140361,-0.000555552,-0.177726,-0.00520384,-0.0002852,-0.508036,-9.01024e-05,0.000585991,-0.591625,0.000816129,-0.00318839,-0.0102687,-0.287301,-0.22207,-0.312339,-0.0422954,0.0487374,-0.0245729,0.352089,0.130177,-0.00320784,0.0564055,-0.201887,-0.177726,-0.557692,0.20047,-0.508036,0.484942,0.238489,-0.591625,-0.75633,-0.495571,-0.0102687,0.00142596,0.000582062,-0.312339,-0.000188557,0.000354094,-0.0245729,-0.000528855,0.000568279,-4.42924,-0.00121488,-0.000639394,-0.177726,0.00135792,0.00074303,-0.508036,0.000760879,0.000374336,-0.591625,0.000486712,0.00116509,-0.0102687,0.0513207,0.0304598,-0.312339,0.0193541,0.0243229,-0.0245729,0.0395836,0.0265728,-4.42924,0.0372831,0.0344574,-0.00320784,0.0311325,0.027001,-0.508036,0.0238415,0.0160619,-0.591625,0.0284676,0.0199028,-0.0102687,0.0939272,0.0364254,-0.312339,0.0693858,0.0591751,-0.0245729,0.00858104,0.0525456,-4.42924,0.19284,0.0799323,-0.00320784,0.0516598,0.0285736,-0.177726,-0.128788,-0.0050684,-0.591625,0.0958713,0.0362446,-0.0102687,0.0449194,-0.00876085,-0.312339,-0.1483,0.00299322,-0.0245729,0.0196712,-0.062735,-4.42924,0.0709723,-0.131219,-0.00320784,-0.0653169,0.00852236,-0.177726,-0.0399482,-0.0437238,-0.508036,0.051949,-0.0140786
-0.250314,0.00389299,0.000743631,-0.0228723,0.000740752,0.000887808,-4.20814,2.10082e-05,-0.00067889,-0.00274647,0.00478781,0.00098287,-0.168721,0.00113843,0.00174578,-0.479116,0.00104995,0.00102767,-0.557675,-0.00106916,0.00118465,-0.00926657,0.0699939,-0.106265,-0.0228723,0.363006,-0.00493949,-4.20814,-0.00941681,0.0649916,-0.00274647,-0.212084,-0.109055,-0.168721,0.0956495,-0.0893206,-0.479116,0.405006,0.252713,-0.557675,0.0561885,0.152734,-0.00926657,0.00246284,-0.000731877,-0.250314,0.00473873,-0.000544611,-4.20814,0.0086561,0.000905696,-0.00274647,0.00449369,-0.000595589,-0.168721,-0.00521078,-0.000311286,-0.479116,0.00399899,0.000507729,-0.557675,-3.83564e-05,-0.00305051,-0.00926657,-0.225452,-0.203438,-0.250314,0.726777,0.0311949,-0.0228723,0.51148,0.119673,-0.00274647,-0.094488,-0.178317,-0.168721,-0.649191,0.19082,-0.479116,0.327146,0.224807,-0.557675,-0.546983,-0.46705,-0.00926657,0.000231478,0.000567987,-0.250314,2.71269e-05,0.000373665,-0.0228723,-0.000358952,0.000558111,-4.20814,-0.000452884,-0.000585988,-0.168721,0.00127529,0.000728936,-0.479116,0.00177551,0.000377141,-0.557675,0.000110669,0.00112114,-0.00926657,0.016992,0.0299165,-0.250314,0.0145131,0.0243591,-0.0228723,0.0403678,0.0264209,-4.20814,0.0324254,0.0339564,-0.00274647,0.0313693,0.026678,-0.479116,0.00146268,0.0165129,-0.557675,0.0235509,0.0201738,-0.00926657,0.0620733,0.035875,-0.250314,0.0143566,0.0513887,-0.0228723,-0.0437808,0.0509527,-4.20814,0.18544,0.0774478,-0.00274647,-0.0630708,0.0287984,-0.168721,-0.143701,-0.00349128,-0.557675,0.112762,0.0358936,-0.00926657,-0.120668,-0.00987264,-0.250314,-0.193754,-0.00349865,-0.0228723,-0.00749218,-0.0597436,-4.20814,0.0566964,-0.125699,-0.00274647,0.00847848,0.004769,-0.168721,-0.0538954,-0.0427138,-0.479116,0.07126,-0.0144528
-0.18829,0.00389041,0.000765814,-0.0211717,0.000769744,0.000881298,-3.98704,-1.10246e-05,-0.000600698,-0.0022851,-0.000496969,0.000956801,-0.159717,0.000666517,0.00170186,-0.450196,0.00046346,0.00101495,-0.523725,0.000538359,0.00116054,-0.00826438,0.187495,-0.103918,-0.0211717,0.498657,-0.0109487,-3.98704,-0.0771776,0.0572027,-0.0022851,-0.199052,-0.105221,-0.159717,0.0481529,-0.0890111,-0.450196,0.47096,0.233674,-0.523725,0.0421235,0.13784,-0.00826438,-0.00335101,-0.000745716,-0.18829,0.00159764,-0.000665352,-3.98704,0.00882127,0.000811988,-0.0022851,0.00188778,-0.000635626,-0.159717,-0.00335065,-0.000337372,-0.450196,0.00465186,0.000429466,-0.523725,-0.00186484,-0.00291262,-0.00826438,-0.000796592,-0.184806,-0.18829,0.940976,0.0136524,-0.0211717,0.614181,0.109169,-0.0022851,-0.228654,-0.154747,-0.159717,-0.6813,0.181169,-0.450196,0.315184,0.211125,-0.523725,0.100963,-0.438528,-0.00826438,-0.000539873,0.000553912,-0.18829,0.00051707,0.000393235,-0.0211717,0.000282635,0.000547942,-3.98704,-0.000245484,-0.000532582,-0.159717,0.000991893,0.000714842,-0.450196,0.00212046,0.000379946,-0.523725,-4.42028e-05,0.0010772,-0.00826438,-0.00580995,0.0293731,-0.18829,0.0111254,0.0243952,-0.0211717,0.0352994,0.0262691,-3.98704,0.0238775,0.0334553,-0.0022851,0.0270646,0.026355,-0.450196,-0.0151468,0.0169638,-0.523725,0.0045307,0.0204447,-0.00826438,0.00725384,0.0353246,-0.18829,-0.0590888,0.0436023,-0.0211717,-0.0764609,0.0493597,-3.98704,0.200723,0.0749634,-0.0022851,-0.0209175,0.0290232,-0.159717,-0.134232,-0.00191416,-0.523725,0.039231,0.0355425,-0.00826438,-0.125476,-0.0109844,-0.18829,-0.162667,-0.00999052,-0.0211717,-0.0859652,-0.0567523,-3.98704,0.0321699,-0.120179,-0.0022851,0.0828322,0.00101565,-0.159717,-0.0819835,-0.0417037,-0.450196,0.0396585,-0.0148269
-0.126265,0.00238126,0.000787998,-0.019471,0.00129418,0.000874788,-3.76594,-7.59716e-05,-0.000522505,-0.00182372,-0.00268025,0.000930732,-0.150713,0.000136258,0.00165795,-0.421275,0.00116733,0.00100223,-0.489776,0.00265213,0.00113644,-0.0072622,-0.288691,-0.101571,-0.019471,0.265695,-0.0169579,-3.76594,-0.192631,0.0494138,-0.00182372,-0.137042,-0.101386,-0.150713,-0.0194801,-0.0887016,-0.421275,0.384293,0.214634,-0.489776,-0.00583893,0.122947,-0.0072622,-0.00516125,-0.000759555,-0.126265,-0.00338935,-0.000786093,-3.76594,0.00659109,0.000718281,-0.00182372,-0.000568715,-0.000675663,-0.150713,-0.000548952,-0.000363458,-0.421275,0.000362742,0.000351204,-0.489776,-0.00308857,-0.00277473,-0.0072622,0.306755,-0.166173,-0.126265,0.749758,-0.00389006,-0.019471,0.572033,0.0986651,-0.00182372,-0.165454,-0.131177,-0.150713,-0.658486,0.171519,-0.421275,0.549075,0.197443,-0.489776,0.731674,-0.410006,-0.0072622,0.000639263,0.000539837,-0.126265,0.000930366,0.000412805,-0.019471,0.0011829,0.000537773,-3.76594,-0.000423178,-0.000479176,-0.150713,0.000643136,0.000700747,-0.421275,0.00133443,0.000382751,-0.489776,9.72293e-05,0.00103326,-0.0072622,0.00998089,0.0288298,-0.126265,0.00825888,0.0244314,-0.019471,0.0244792,0.0261173,-3.76594,0.015119,0.0329543,-0.00182372,0.044184,0.0260321,-0.421275,-0.0174427,0.0174148,-0.489776,-0.0127796,0.0207157,-0.0072622,0.0366105,0.0347742,-0.126265,-0.119572,0.0358159,-0.019471,-0.0679015,0.0477668,-3.76594,0.227107,0.072479,-0.00182372,-0.00641879,0.029248,-0.150713,-0.107768,-0.000337038,-0.489776,-0.0735743,0.0351915,-0.0072622,0.0985264,-0.0120962,-0.126265,-0.103563,-0.0164824,-0.019471,-0.20032,-0.0537609,-3.76594,0.00380674,-0.114659,-0.00182372,0.0773582,-0.00273771,-0.150713,-0.109407,-0.0406937,-0.421275,-0.0498732,-0.0152011
-0.0642407,0.0013645,0.000810181,-0.0177704,0.00158801,0.000868277,-3.54484,-0.000244642,-0.000444313,-0.00136235,4.8587e-05,0.000904664,-0.141709,-0.000316202,0.00161403,-0.392355,0.0020753,0.000989506,-0.455826,0.00262563,0.00111233,-0.00626002,-0.132239,-0.0992236,-0.0177704,-0.0306959,-0.0229671,-3.54484,-0.284113,0.0416249,-0.00136235,-0.013748,-0.0975506,-0.141709,-0.0839131,-0.0883922,-0.392355,0.252006,0.195595,-0.455826,-0.0689303,0.108053,-0.00626002,0.000999496,-0.000773394,-0.0642407,-0.00477569,-0.000906835,-3.54484,0.00315927,0.000624574,-0.00136235,-0.000480783,-0.0007157,-0.141709,0.00218849,-0.000389544,-0.392355,-0.00412707,0.000272942,-0.455826,-0.00173286,-0.00263684,-0.00626002,-0.271629,-0.147541,-0.0642407,0.59951,-0.0214325,-0.0177704,0.352308,0.0881612,-0.00136235,-0.0688293,-0.107607,-0.141709,-0.581291,0.161869,-0.392355,0.64658,0.183761,-0.455826,0.639756,-0.381485,-0.00626002,0.00114742,0.000525762,-0.0642407,0.000828892,0.000432376,-0.0177704,0.00167693,0.000527605,-3.54484,-0.000572867,-0.00042577,-0.141709,0.000381103,0.000686653,-0.392355,7.32275e-05,0.000385556,-0.455826,0.000484726,0.000989316,-0.00626002,0.0305068,0.0282865,-0.0642407,0.00411346,0.0244676,-0.0177704,0.0138637,0.0259655,-3.54484,0.011743,0.0324532,-0.00136235,0.0700914,0.0257091,-0.392355,-0.00938712,0.0178657,-0.455826,-0.00244696,0.0209867,-0.00626002,-0.0131934,0.0342238,-0.0642407,-0.133386,0.0280295,-0.0177704,-0.0293695,0.0461738,-3.54484,0.242291,0.0699945,-0.00136235,-0.0380406,0.0294728,-0.141709,-0.0716278,0.00124008,-0.455826,-0.133237,0.0348404,-0.00626002,0.0181638,-0.013208,-0.0642407,-0.0971823,-0.0229743,-0.0177704,-0.268824,-0.0507696,-3.54484,-0.0187043,-0.10914,-0.00136235,0.00501175,-0.00649107,-0.141709,-0.118798,-0.0396836,-0.392355,-0.137837,-0.0155753
-0.00221617,0.00130267,0.000832365,-0.0160697,0.000997513,0.000861767,-3.32374,-0.000588789,-0.000366121,-0.000900975,0.00241185,0.000878595,-0.132705,-0.000573993,0.00157011,-0.363434,0.00178221,0.000976786,-0.421876,0.000300235,0.00108822,-0.00525784,0.0989113,-0.0968766,-0.0160697,-0.0804207,-0.0289763,-3.32374,-0.278375,0.033836,-0.000900975,0.0539743,-0.0937157,-0.132705,-0.123669,-0.0880827,-0.363434,0.214232,0.176556,-0.421876,-0.103983,0.0931599,-0.00525784,0.00565836,-0.000787234,-0.00221617,-0.00187829,-0.00102758,-3.32374,-0.000239365,0.000530867,-0.000900975,0.00048559,-0.000755737,-0.132705,0.00392546,-0.00041563,-0.363434,-0.00289356,0.000194679,-0.421876,0.00113506,-0.00249895,-0.00525784,-0.738167,-0.128909,-0.00221617,0.59916,-0.038975,-0.0160697,-0.0250676,0.0776574,-0.000900975,-0.351481,-0.0840364,-0.132705,-0.457976,0.152219,-0.363434,0.14304,0.170078,-0.421876,-0.12746,-0.352963,-0.00525784,0.000995583,0.000511686,-0.00221617,0.000266834,0.000451946,-0.0160697,0.0011481,0.000517436,-3.32374,-0.000271329,-0.000372364,-0.132705,0.000336365,0.000672559,-0.363434,-0.000773598,0.000388362,-0.421876,0.000985536,0.000945373,-0.00525784,0.0386348,0.0277431,-0.00221617,-0.000620226,0.0245038,-0.0160697,0.0100151,0.0258137,-3.32374,0.0194326,0.0319522,-0.000900975,0.0605898,0.0253861,-0.363434,0.00241019,0.0183167,-0.421876,0.0365319,0.0212576,-0.00525784,-0.0632804,0.0336734,-0.00221617,-0.106329,0.0202431,-0.0160697,0.0224587,0.0445809,-3.32374,0.223518,0.0675101,-0.000900975,0.0310425,0.0296976,-0.132705,-0.0340704,0.0028172,-0.421876,-0.0993183,0.0344893,-0.00525784,-0.104765,-0.0143198,-0.00221617,-0.150567,-0.0294661,-0.0160697,-0.215662,-0.0477782,-3.32374,-0.0254945,-0.10362,-0.000900975,-0.0436865,-0.0102444,-0.132705,-0.0964035,-0.0386736,-0.363434,-0.151874,-0.0159495
0.0598083,0.00149604,0.000854548,-0.0143691,0.000642222,0.000855257,-3.10264,-0.00110591,-0.000287929,-0.000439601,0.00324859,0.000852526,-0.1237,-0.000499322,0.0015262,-0.334514,0.0004286,0.000964065,-0.387927,-3.56774e-05,0.00106411,-0.00425566,-0.18946,-0.0945295,-0.0143691,0.0268324,-0.0349855,-3.10264,-0.155804,0.0260471,-0.000439601,0.039511,-0.0898808,-0.1237,-0.120217,-0.0877732,-0.334514,0.248888,0.157517,-0.387927,-0.0260829,0.0782666,-0.00425566,0.00106915,-0.000801073,0.0598083,0.00237727,-0.00114832,-3.10264,-0.00252599,0.000437159,-0.000439601,0.000897399,-0.000795774,-0.1237,0.00373382,-0.000441716,-0.334514,0.0025644,0.000116417,-0.387927,-0.000951838,-0.00236106,-0.00425566,-0.238171,-0.110277,0.0598083,0.602799,-0.0565175,-0.0143691,-0.0685919,0.0671535,-0.000439601,-0.664048,-0.0604663,-0.1237,-0.28845,0.142569,-0.334514,-0.645579,0.156396,-0.387927,-0.178322,-0.324441,-0.00425566,0.00066368,0.000497611,0.0598083,-0.000329924,0.000471516,-0.0143691,-0.000162371,0.000507267,-3.10264,0.000543096,-0.000318958,-0.1237,0.000619608,0.000658465,-0.334514,-0.000763964,0.000391167,-0.387927,0.00131671,0.000901431,-0.00425566,0.0288674,0.0271998,0.0598083,-0.00339346,0.02454,-0.0143691,0.0204053,0.0256619,-3.10264,0.0380128,0.0314511,-0.000439601,0.0213953,0.0250632,-0.334514,0.0168491,0.0187677,-0.387927,0.060146,0.0215286,-0.00425566,-0.0306129,0.033123,0.0598083,-0.0740449,0.0124567,-0.0143691,0.0548267,0.0429879,-3.10264,0.169039,0.0650257,-0.000439601,0.121123,0.0299224,-0.1237,-0.00258995,0.00439432,-0.387927,-0.0250075,0.0341383,-0.00425566,0.0209028,-0.0154316,0.0598083,-0.215034,-0.035958,-0.0143691,-0.0819828,-0.0447869,-3.10264,-0.0146622,-0.0980996,-0.000439601,-0.0177996,-0.0139978,-0.1237,-0.0304229,-0.0376636,-0.334514,-0.10185,-0.0163236
0.121833,0.0012312,0.000876731,-0.0126685,0.0018871,0.000848747,-2.88154,-0.00158811,-0.000209737,2.17724e-05,0.00450383,0.000826457,-0.114696,-0.000124276,0.00148228,-0.305593,-2.84542e-05,0.000951345,-0.353977,0.0015925,0.00104,-0.00325347,-0.344923,-0.0921825,-0.0126685,-0.00231819,-0.0409947,-2.88154,-0.0457589,0.0182582,2.17724e-05,-0.00773979,-0.0860459,-0.114696,-0.101545,-0.0874638,-0.305593,0.150697,0.138477,-0.353977,0.0559717,0.0633732,-0.00325347,-0.00537071,-0.000814912,0.121833,0.00500776,-0.00126906,-2.88154,-0.00306208,0.000343452,2.17724e-05,-1.92301e-05,-0.000835811,-0.114696,0.00211695,-0.000467801,-0.305593,0.00223398,3.81543e-05,-0.353977,-0.00555332,-0.00222317,-0.00325347,0.148286,-0.0916445,0.121833,0.460214,-0.07406,-0.0126685,0.64491,0.0566497,2.17724e-05,-0.176744,-0.0368962,-0.114696,-0.0907907,0.132919,-0.305593,-0.56194,0.142714,-0.353977,0.391599,-0.29592,-0.00325347,9.56328e-05,0.000483536,0.121833,-0.000532376,0.000491087,-0.0126685,-0.00131975,0.000497099,-2.88154,0.000923993,-0.000265552,-0.114696,0.000970159,0.000644371,-0.305593,-0.000208651,0.000393972,-0.353977,0.00133051,0.000857488,-0.00325347,0.0190827,0.0266564,0.121833,-0.00161469,0.0245762,-0.0126685,0.0453731,0.02551,-2.88154,0.051051,0.0309501,2.17724e-05,-0.00510109,0.0247402,-0.305593,0.0375493,0.0192186,-0.353977,0.0430358,0.0217996,-0.00325347,-0.011015,0.0325726,0.121833,-0.0725177,0.00467025,-0.0126685,0.0378529,0.041395,-2.88154,0.135517,0.0625412,2.17724e-05,0.00610179,0.0301472,-0.114696,0.0186283,0.00597144,-0.353977,0.0495251,0.0337872,-0.00325347,0.179658,-0.0165434,0.121833,-0.241047,-0.0424499,-0.0126685,0.0149168,-0.0417955,-2.88154,-0.00640487,-0.0925796,2.17724e-05,0.0874809,-0.0177512,-0.114696,0.0418139,-0.0366535,-0.305593,-0.0910947,-0.0166978
0.183857,0.000483584,0.000898915,-0.0109678,0.00153963,0.000842237,-2.66044,-0.00180575,-0.000131545,0.000483146,0.00404229,0.000800388,-0.105692,0.000535991,0.00143836,-0.276673,2.18029e-05,0.000938624,-0.320027,0.000573703,0.0010159,-0.00225129,0.093859,-0.0898355,-0.0109678,-0.121417,-0.0470039,-2.66044,-0.0801472,0.0104693,0.000483146,-0.00270318,-0.0822109,-0.105692,-0.107916,-0.0871543,-0.276673,-0.0103466,0.119438,-0.320027,-0.0431692,0.0484798,-0.00225129,-0.00520927,-0.000828752,0.183857,0.00493488,-0.0013898,-2.66044,-0.00156919,0.000249745,0.000483146,0.00156838,-0.000875848,-0.105692,-0.000271295,-0.000493887,-0.276673,-0.0017493,-4.01081e-05,-0.320027,-0.00299726,-0.00208528,-0.00225129,-0.333744,-0.0730122,0.183857,0.172636,-0.0916025,-0.0109678,0.757598,0.0461458,0.000483146,0.461708,-0.013326,-0.105692,0.11999,0.123268,-0.276673,0.049377,0.129032,-0.320027,-0.0328471,-0.267398,-0.00225129,-0.000271551,0.000469461,0.183857,-0.000318745,0.000510657,-0.0109678,-0.000960534,0.00048693,-2.66044,1.7655e-06,-0.000212146,-0.105692,0.00101928,0.000630276,-0.276673,0.000329404,0.000396777,-0.320027,0.000939922,0.000813545,-0.00225129,0.0237203,0.0261131,0.183857,0.00420474,0.0246124,-0.0109678,0.0514728,0.0253582,-2.66044,0.0428277,0.0304491,0.000483146,-0.00999665,0.0244173,-0.276673,0.0531195,0.0196696,-0.320027,0.00948315,0.0220705,-0.00225129,-0.0615805,0.0320222,0.183857,-0.107712,-0.00311616,-0.0109678,-0.000131929,0.039802,-2.66044,0.174463,0.0600568,0.000483146,-0.110371,0.0303721,-0.105692,0.0245509,0.00754856,-0.320027,0.112188,0.0334362,-0.00225129,0.120395,-0.0176552,0.183857,-0.218073,-0.0489417,-0.0109678,-0.0144073,-0.0388042,-2.66044,-0.0196644,-0.0870596,0.000483146,0.104552,-0.0215045,-0.105692,0.0683599,-0.0356435,-0.276673,-0.0849128,-0.017072
0.245882,5.20099e-05,0.000921098,-0.0092672,-0.00138776,0.000835727,-2.43934,-0.0016726,-5.33525e-05,0.00094452,0.00066235,0.000774319,-0.0966875,0.00141613,0.00139445,-0.247753,-0.000329064,0.000925904,-0.286078,-0.000119635,0.000991788,-0.00124911,-0.0202124,-0.0874885,-0.0092672,-0.192256,-0.0530131,-2.43934,-0.190334,0.00268036,0.00094452,0.0477647,-0.078376,-0.0966875,-0.175987,-0.0868449,-0.247753,-0.101143,0.100399,-0.286078,0.0754022,0.0335864,-0.00124911,0.000980365,-0.000842591,0.245882,0.00317402,-0.00151054,-2.43934,-9.40842e-05,0.000156038,0.00094452,0.00741928,-0.000915885,-0.0966875,-0.00254337,-0.000519973,-0.247753,-0.00441277,-0.000118371,-0.286078,-0.00309267,-0.00194739,-0.00124911,0.0893337,-0.05438,0.245882,-0.0833363,-0.109145,-0.0092672,-0.349123,0.035642,0.00094452,0.192823,0.0102441,-0.0966875,0.318434,0.113618,-0.247753,0.494381,0.11535,-0.286078,-0.362265,-0.238876,-0.00124911,0.00161667,0.000455386,0.245882,-0.000135374,0.000530228,-0.0092672,0.00103475,0.000476761,-2.43934,-0.000990338,-0.00015874,-0.0966875,0.000453268,0.000616182,-0.247753,0.000316146,0.000399582,-0.286078,-0.000294217,0.000769603,-0.00124911,0.0270938,0.0255697,0.245882,0.0101197,0.0246486,-0.0092672,0.0243723,0.0252064,-2.43934,0.0275796,0.029948,0.00094452,-0.00425791,0.0240943,-0.247753,0.0504087,0.0201205,-0.286078,0.0133484,0.0223415,-0.00124911,0.0216843,0.0314718,0.245882,-0.151896,-0.0109026,-0.0092672,-0.0136083,0.0382091,-2.43934,0.210403,0.0575724,0.00094452,0.0225359,0.0305969,-0.0966875,0.012324,0.00912568,-0.286078,0.128816,0.0330851,-0.00124911,-0.0992085,-0.018767,0.245882,-0.179209,-0.0554336,-0.0092672,-0.120558,-0.0358128,-2.43934,-0.031147,-0.0815397,0.00094452,-0.0593417,-0.0252579,-0.0966875,0.00401223,-0.0346334,-0.247753,-0.0224421,-0.0174461
0.307906,0.00059703,0.000943281,-0.00756657,-0.000548631,0.000829217,-2.21824,-0.001208,2.48396e-05,0.00140589,0.000583206,0.000748251,-0.0876833,0.0022863,0.00135053,-0.218832,-0.000805828,0.000913184,-0.252128,3.86302e-05,0.00096768,-0.000246929,-0.339629,-0.0851415,-0.00756657,-0.1743,-0.0590223,-2.21824,-0.228249,-0.00510854,0.00140589,-0.0734222,-0.0745411,-0.0876833,-0.265119,-0.0865354,-0.218832,-0.0857183,0.0813597,-0.252128,0.29878,0.018693,-0.000246929,0.00487599,-0.00085643,0.307906,0.000924506,-0.00163128,-2.21824,-0.00124262,6.23303e-05,0.00140589,0.00896196,-0.000955922,-0.0876833,-0.00349556,-0.000546059,-0.218832,-0.00527722,-0.000196633,-0.252128,-0.00511881,-0.0018095,-0.000246929,0.564672,-0.0357478,0.307906,-0.150218,-0.126687,-0.00756657,-0.561838,0.0251381,0.00140589,-0.63221,0.0338143,-0.0876833,0.420151,0.103968,-0.218832,0.597075,0.101668,-0.252128,-0.21082,-0.210355,-0.000246929,0.00122311,0.000441311,0.307906,-0.000370426,0.000549798,-0.00756657,0.00212419,0.000466593,-2.21824,-0.000181077,-0.000105334,-0.0876833,-0.00019937,0.000602088,-0.218832,-0.000114341,0.000402388,-0.252128,-0.0013188,0.00072566,-0.000246929,0.0290226,0.0250264,0.307906,0.0125019,0.0246847,-0.00756657,0.0117794,0.0250546,-2.21824,0.0294031,0.029447,0.00140589,0.0116972,0.0237713,-0.218832,0.033928,0.0205715,-0.252128,0.0400513,0.0226125,-0.000246929,0.189783,0.0309214,0.307906,-0.177363,-0.018689,-0.00756657,0.0224482,0.0366161,-2.21824,0.126241,0.0550879,0.00140589,0.125006,0.0308217,-0.0876833,-0.00699089,0.0107028,-0.252128,0.0838307,0.032734,-0.000246929,-0.188884,-0.0198787,0.307906,-0.157982,-0.0619255,-0.00756657,-0.0344375,-0.0328215,-2.21824,-0.00604747,-0.0760197,0.00140589,-0.114525,-0.0290112,-0.0876833,-0.0902557,-0.0336234,-0.218832,0.053648,-0.0178203
